archivo,id_interaccion,agente,duracion_seg,duracion_min,rango_duracion,fecha,es_dia_promo,motivo_principal,motivos_detectados,tiene_saludo,tiene_identificacion,tiene_cierre_correcto,despedida_abrupta,score_calidad,planes_ofrecidos,cantidad_planes,primer_plan,ofrece_fibra,ofrece_equipo,menciona_promo,objeciones,cantidad_objeciones,manejo_objeciones,competencia,sentimiento,tiene_queja,queja_resuelta,resultado,es_venta,es_continuacion,es_rechazo,hay_transferencia,hay_escalacion,es_retencion,cross_sell,turnos_agente,turnos_cliente,total_turnos
amza3_1_260115104909003_MIT_01971_transcripcion.json,260115104909003_MIT_01971,MZA 3,105,1.8,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,6,8
amza3_1_260115110317806_ACD_04459_transcripcion.json,260115110317806_ACD_04459,MZA 3,77,1.3,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,3,9
amza3_1_260115111505038_ACD_47529_transcripcion.json,260115111505038_ACD_47529,MZA 3,233,3.9,3-5 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,True,False,True,,0,,"claro, personal, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,True,,4,10,14
amza3_1_260115112046268_ACD_66593_transcripcion.json,260115112046268_ACD_66593,MZA 3,250,4.2,3-5 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,True,False,sin_interes,1,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,True,False,False,False,,20,14,34
amza3_1_260115113545787_ACD_16615_transcripcion.json,260115113545787_ACD_16615,MZA 3,101,1.7,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,7,4,11
amza3_1_260115120403886_ACD_11529_transcripcion.json,260115120403886_ACD_11529,MZA 3,233,3.9,3-5 min,15/01,True,cambio_plan,cambio_plan,True,False,False,False,50,,0,,False,False,True,,0,,"claro, personal, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,up_sell_plan,8,18,26
amza3_1_260115121119498_ACD_30297_transcripcion.json,260115121119498_ACD_30297,MZA 3,73,1.2,1-3 min,15/01,True,no_identificado,,True,False,True,False,75,,0,,False,True,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,4,11
amza3_1_260115124727114_ACD_85019_transcripcion.json,260115124727114_ACD_85019,MZA 3,129,2.1,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, personal",positivo,False,False,continuacion,False,True,False,False,False,False,,10,4,14
amza3_1_260115125002600_ACD_88967_transcripcion.json,260115125002600_ACD_88967,MZA 3,69,1.1,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",neutro,False,False,continuacion,False,True,False,False,False,False,,10,5,15
amza3_1_260115125722547_ACD_12819_transcripcion.json,260115125722547_ACD_12819,MZA 3,93,1.6,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, personal, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,7,14
amza3_1_260115130715595_ACD_44415_transcripcion.json,260115130715595_ACD_44415,MZA 3,102,1.7,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,10,11
amza3_1_260115131203358_ACD_58519_transcripcion.json,260115131203358_ACD_58519,MZA 3,155,2.6,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, personal, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,9,13
amza3_1_260115131719367_ACD_75203_transcripcion.json,260115131719367_ACD_75203,MZA 3,300,5.0,5-8 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,True,sin_interes,1,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,True,False,False,False,,12,12,24
amza3_1_260115133328210_ACD_22275_transcripcion.json,260115133328210_ACD_22275,MZA 3,274,4.6,3-5 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,14,9,23
amza3_1_260115133913394_MIT_01956_transcripcion.json,260115133913394_MIT_01956,MZA 3,1050,17.5,> 8 min,15/01,True,no_identificado,,True,False,False,False,50,"4gb, 8gb",2,4gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,24,41,65
amza3_1_260115142318941_MIT_01962_transcripcion.json,260115142318941_MIT_01962,MZA 3,606,10.1,> 8 min,15/01,True,problema_servicio,problema_servicio,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,beneficios,"claro, personal, otra_empresa",positivo,True,False,queja_no_resuelta,False,False,False,False,False,False,,17,28,45
amza3_1_260115144536941_MIT_01976_transcripcion.json,260115144536941_MIT_01976,MZA 3,780,13.0,> 8 min,15/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,beneficios,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,21,31,52
amza3_1_260116102313810_ACD_69273_transcripcion.json,260116102313810_ACD_69273,MZA 3,109,1.8,1-3 min,16/01,True,problema_servicio,problema_servicio,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",mixto,True,False,queja_no_resuelta,False,False,False,False,False,False,,3,5,8
amza3_1_260116102848597_ACD_91849_transcripcion.json,260116102848597_ACD_91849,MZA 3,147,2.5,1-3 min,16/01,True,cambio_plan,cambio_plan,True,False,False,False,50,,0,,False,False,True,sin_interes,1,,"claro, personal, otra_empresa",positivo,False,False,continuacion,False,True,True,False,False,False,,13,7,20
amza3_1_260116104249433_ACD_51637_transcripcion.json,260116104249433_ACD_51637,MZA 3,241,4.0,3-5 min,16/01,True,no_identificado,,True,False,False,True,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,True,False,queja_no_resuelta,False,False,False,False,False,False,,3,15,18
amza3_1_260116104741339_ACD_69317_transcripcion.json,260116104741339_ACD_69317,MZA 3,87,1.4,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,"sin_interes, mala_experiencia",2,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,2,5,7
amza3_1_260116105709042_MIT_01974_transcripcion.json,260116105709042_MIT_01974,MZA 3,1256,20.9,> 8 min,16/01,True,problema_servicio,problema_servicio,True,False,False,False,50,"4gb, 8gb",2,4gb,True,True,True,,0,beneficios,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,True,,55,50,105
amza3_1_260116112112198_MIT_01966_transcripcion.json,260116112112198_MIT_01966,MZA 3,156,2.6,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,9,12
amza3_1_260116112556198_MIT_01992_transcripcion.json,260116112556198_MIT_01992,MZA 3,103,1.7,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,7,9
amza3_1_260116112749792_MIT_01984_transcripcion.json,260116112749792_MIT_01984,MZA 3,1479,24.6,> 8 min,16/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,beneficios,"claro, personal, otra_empresa",positivo,False,False,venta,True,True,False,False,False,False,,47,56,103
amza3_1_260116121358552_ACD_46529_transcripcion.json,260116121358552_ACD_46529,MZA 3,107,1.8,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,3,5
amza3_1_260116125019988_ACD_08117_transcripcion.json,260116125019988_ACD_08117,MZA 3,61,1.0,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,7,9
amza3_1_260116125959696_ACD_44919_transcripcion.json,260116125959696_ACD_44919,MZA 3,301,5.0,5-8 min,16/01,True,problema_servicio,problema_servicio,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",mixto,True,False,venta,True,False,False,False,False,False,,8,21,29
amza3_1_260116134314193_ACD_85949_transcripcion.json,260116134314193_ACD_85949,MZA 3,67,1.1,1-3 min,16/01,True,no_identificado,,True,False,True,False,75,,0,,False,False,True,,0,,"claro, otra_empresa",neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,linea_adicional,7,3,10
amza3_1_260116134944923_ACD_10859_transcripcion.json,260116134944923_ACD_10859,MZA 3,159,2.6,1-3 min,16/01,True,problema_servicio,problema_servicio,True,False,False,False,50,"4gb, 8gb",2,4gb,True,False,True,,0,,"claro, personal, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,7,9,16
amza3_1_260116140152992_MIT_01943_transcripcion.json,260116140152992_MIT_01943,MZA 3,319,5.3,5-8 min,16/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,beneficios,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,12,7,19
amza3_1_260116144637473_ACD_11443_transcripcion.json,260116144637473_ACD_11443,MZA 3,633,10.6,> 8 min,16/01,True,consulta_general,consulta_general,True,False,False,False,50,8gb,1,8gb,False,False,True,consultar,1,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,28,33,61
amza40_1_260112105033973_ACD_80491_transcripcion.json,260112105033973_ACD_80491,MZA 40,63,1.1,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,8,12
amza40_1_260112130807427_ACD_86897_transcripcion.json,260112130807427_ACD_86897,MZA 40,126,2.1,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,precio_alto,1,,claro,mixto,True,False,queja_no_resuelta,False,False,False,False,False,False,,2,17,19
amza40_1_260112132734106_ACD_47789_transcripcion.json,260112132734106_ACD_47789,MZA 40,142,2.4,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,8,13
amza40_1_260112134324658_ACD_01143_transcripcion.json,260112134324658_ACD_01143,MZA 40,136,2.3,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,True,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,15,4,19
amza40_1_260112141010067_ACD_93409_transcripcion.json,260112141010067_ACD_93409,MZA 40,98,1.6,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,otra_empresa,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,5,6
amza40_1_260112143905613_ACD_87483_transcripcion.json,260112143905613_ACD_87483,MZA 40,84,1.4,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,5,7
amza40_1_260113104056402_ACD_66855_transcripcion.json,260113104056402_ACD_66855,MZA 40,68,1.1,1-3 min,13/01,True,no_identificado,,True,False,True,False,75,,0,,False,False,False,,0,,"claro, otra_empresa",neutro,False,False,continuacion,False,True,False,False,False,False,,3,4,7
amza40_1_260113105236187_ACD_03675_transcripcion.json,260113105236187_ACD_03675,MZA 40,110,1.8,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,6,11
amza40_1_260113111223040_ACD_72011_transcripcion.json,260113111223040_ACD_72011,MZA 40,71,1.2,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",neutro,False,False,rechazo,False,False,True,False,False,False,,2,8,10
amza40_1_260113111954451_ACD_96749_transcripcion.json,260113111954451_ACD_96749,MZA 40,130,2.2,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,13,19
amza40_1_260113115824103_ACD_07261_transcripcion.json,260113115824103_ACD_07261,MZA 40,138,2.3,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,6,12
amza40_1_260113124409498_ACD_95121_transcripcion.json,260113124409498_ACD_95121,MZA 40,88,1.5,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,8,13
amza40_1_260113130232587_ACD_44077_transcripcion.json,260113130232587_ACD_44077,MZA 40,65,1.1,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,otra_empresa,positivo,False,False,rechazo,False,False,True,False,False,False,,2,4,6
amza40_1_260113131735995_ACD_92193_transcripcion.json,260113131735995_ACD_92193,MZA 40,125,2.1,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,7,14
amza40_1_260113135633867_MIT_01982_transcripcion.json,260113135633867_MIT_01982,MZA 40,77,1.3,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,6,8
amza40_1_260113140410595_ACD_48247_transcripcion.json,260113140410595_ACD_48247,MZA 40,171,2.9,1-3 min,13/01,True,no_identificado,,False,False,False,True,0,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,9,13
amza40_1_260113143127567_ACD_43835_transcripcion.json,260113143127567_ACD_43835,MZA 40,64,1.1,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,5,8
amza40_1_260114104122242_ACD_55635_transcripcion.json,260114104122242_ACD_55635,MZA 40,70,1.2,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,beneficios,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,4,7
amza40_1_260114105957420_ACD_09491_transcripcion.json,260114105957420_ACD_09491,MZA 40,73,1.2,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,2,4
amza40_1_260114112203310_ACD_72855_transcripcion.json,260114112203310_ACD_72855,MZA 40,146,2.4,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,True,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,13,13,26
amza40_1_260114114259719_ACD_37747_transcripcion.json,260114114259719_ACD_37747,MZA 40,67,1.1,1-3 min,14/01,True,no_identificado,,False,False,True,False,50,,0,,False,True,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,6,13
amza40_1_260114115800228_ACD_77251_transcripcion.json,260114115800228_ACD_77251,MZA 40,61,1.0,1-3 min,14/01,True,no_identificado,,False,False,True,False,50,,0,,False,False,True,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,4,9
amza40_1_260114131640384_ACD_37149_transcripcion.json,260114131640384_ACD_37149,MZA 40,102,1.7,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,15gb,1,15gb,False,False,False,,0,beneficios,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,5,13
amza40_1_260114134858740_ACD_28447_transcripcion.json,260114134858740_ACD_28447,MZA 40,68,1.1,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,claro,positivo,False,False,continuacion,False,True,False,False,False,False,,5,6,11
amza40_1_260114142533419_ACD_38647_transcripcion.json,260114142533419_ACD_38647,MZA 40,217,3.6,3-5 min,14/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,16,25
amza40_1_260115110937106_ACD_27359_transcripcion.json,260115110937106_ACD_27359,MZA 40,152,2.5,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,11,16,27
amza40_1_260115111318163_ACD_40761_transcripcion.json,260115111318163_ACD_40761,MZA 40,662,11.0,> 8 min,15/01,True,problema_servicio,problema_servicio,True,False,False,False,50,8gb,1,8gb,False,True,True,"precio_alto, consultar",2,,"claro, personal, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,18,38,56
amza40_1_260115114827521_ACD_64181_transcripcion.json,260115114827521_ACD_64181,MZA 40,72,1.2,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,7,10
amza40_1_260115115309871_ACD_78617_transcripcion.json,260115115309871_ACD_78617,MZA 40,309,5.2,5-8 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,11,16,27
amza40_1_260115121339686_ACD_37351_transcripcion.json,260115121339686_ACD_37351,MZA 40,759,12.7,> 8 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,45,41,86
amza40_1_260115124813342_ACD_86139_transcripcion.json,260115124813342_ACD_86139,MZA 40,125,2.1,1-3 min,15/01,True,consulta_general,consulta_general,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",mixto,False,False,rechazo,False,False,True,False,False,False,,1,11,12
amza40_1_260115130610333_ACD_41311_transcripcion.json,260115130610333_ACD_41311,MZA 40,303,5.0,5-8 min,15/01,True,cambio_plan,cambio_plan,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,12,15,27
amza40_1_260115132131169_ACD_86743_transcripcion.json,260115132131169_ACD_86743,MZA 40,62,1.0,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",mixto,True,False,queja_no_resuelta,False,False,False,False,False,False,,2,6,8
amza40_1_260115133058696_ACD_14379_transcripcion.json,260115133058696_ACD_14379,MZA 40,521,8.7,> 8 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,34,39,73
amza40_1_260115142950176_ACD_17331_transcripcion.json,260115142950176_ACD_17331,MZA 40,61,1.0,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,linea_adicional,1,5,6
amza40_1_260115145135870_ACD_86727_transcripcion.json,260115145135870_ACD_86727,MZA 40,1094,18.2,> 8 min,15/01,True,no_identificado,,True,False,False,True,25,8gb,1,8gb,True,True,True,,0,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,61,62,123
amza40_1_260116102453080_ACD_75853_transcripcion.json,260116102453080_ACD_75853,MZA 40,84,1.4,1-3 min,16/01,True,no_identificado,,False,False,False,True,0,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,4,6
amza40_1_260116104807443_ACD_70663_transcripcion.json,260116104807443_ACD_70663,MZA 40,71,1.2,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,0,4,4
amza40_1_260116111231741_ACD_57593_transcripcion.json,260116111231741_ACD_57593,MZA 40,64,1.1,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,8,9
amza40_1_260116112558144_ACD_08189_transcripcion.json,260116112558144_ACD_08189,MZA 40,89,1.5,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,4,6
amza40_1_260116121347549_ACD_46205_transcripcion.json,260116121347549_ACD_46205,MZA 40,118,2.0,1-3 min,16/01,True,no_identificado,,True,False,True,False,75,4gb,1,4gb,False,True,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,6,12
amza40_1_260116134012478_ACD_74749_transcripcion.json,260116134012478_ACD_74749,MZA 40,110,1.8,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,6,10
amza40_1_260116134739611_ACD_02499_transcripcion.json,260116134739611_ACD_02499,MZA 40,64,1.1,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,5,6
amza40_1_260116134949943_ACD_11199_transcripcion.json,260116134949943_ACD_11199,MZA 40,193,3.2,3-5 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,empatia,"claro, otra_empresa",mixto,True,False,queja_no_resuelta,False,False,False,False,False,False,,11,9,20
amza40_1_260116140340184_ACD_63945_transcripcion.json,260116140340184_ACD_63945,MZA 40,61,1.0,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,5,7
amza40_1_260116141102535_ACD_91099_transcripcion.json,260116141102535_ACD_91099,MZA 40,66,1.1,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,"precio_alto, consultar",2,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,6,7
amza40_1_260116141324689_ACD_00799_transcripcion.json,260116141324689_ACD_00799,MZA 40,77,1.3,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,sin_interes,1,,claro,mixto,True,False,rechazo,False,False,True,False,False,False,,1,6,7
amza40_1_260116141532506_ACD_09695_transcripcion.json,260116141532506_ACD_09695,MZA 40,285,4.8,3-5 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,True,True,,0,empatia,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,10,7,17
amza40_1_260116142933475_ACD_52971_transcripcion.json,260116142933475_ACD_52971,MZA 40,66,1.1,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,3,3,6
amza40_1_260116144012886_ACD_89023_transcripcion.json,260116144012886_ACD_89023,MZA 40,439,7.3,5-8 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,claro,mixto,False,False,venta,True,False,False,False,False,False,,16,19,35
amza41_1_260112101539078_ACD_45387_transcripcion.json,260112101539078_ACD_45387,MZA 41,84,1.4,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,beneficios,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,5,10
amza41_1_260112105803025_ACD_11111_transcripcion.json,260112105803025_ACD_11111,MZA 41,1990,33.2,> 8 min,12/01,False,problema_servicio,problema_servicio,True,False,False,False,50,4gb,1,4gb,True,True,True,consultar,1,empatia,"claro, personal, otra_empresa",positivo,True,False,continuacion,False,True,False,False,False,False,,68,77,145
amza41_1_260113104304810_ACD_72785_transcripcion.json,260113104304810_ACD_72785,MZA 41,83,1.4,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,1,9,10
amza41_1_260113114604227_MIT_01971_transcripcion.json,260113114604227_MIT_01971,MZA 41,721,12.0,> 8 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,22,33,55
amza41_1_260113125718773_MIT_01970_transcripcion.json,260113125718773_MIT_01970,MZA 41,491,8.2,> 8 min,13/01,True,no_identificado,,False,False,False,False,25,,0,,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,12,23,35
amza41_1_260113132716622_ACD_23647_transcripcion.json,260113132716622_ACD_23647,MZA 41,357,6.0,5-8 min,13/01,True,no_identificado,,False,False,True,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,14,16,30
amza41_1_260113142205413_ACD_14503_transcripcion.json,260113142205413_ACD_14503,MZA 41,75,1.2,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,6,9
amza41_1_260114105454411_ACD_95257_transcripcion.json,260114105454411_ACD_95257,MZA 41,90,1.5,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,10,13
amza41_1_260114113820317_ACD_24095_transcripcion.json,260114113820317_ACD_24095,MZA 41,65,1.1,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,otra_empresa,positivo,False,False,rechazo,False,False,True,False,False,False,,2,5,7
amza41_1_260114120739585_ACD_98575_transcripcion.json,260114120739585_ACD_98575,MZA 41,81,1.4,1-3 min,14/01,True,venta_outbound,venta_outbound,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,5,8
amza41_1_260114132956113_ACD_74295_transcripcion.json,260114132956113_ACD_74295,MZA 41,76,1.3,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,5,10
amza41_1_260114142128339_ACD_25689_transcripcion.json,260114142128339_ACD_25689,MZA 41,62,1.0,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,6,8
amza41_1_260114143005600_ACD_53221_transcripcion.json,260114143005600_ACD_53221,MZA 41,141,2.4,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,7,13
amza41_1_260114145359486_ACD_23421_transcripcion.json,260114145359486_ACD_23421,MZA 41,67,1.1,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,4,13
