Intervalo;Grupo;Login Id;Agente;LogIn;Internas Entrantes No Atendidas;Internas Entrantes Atendidas;Internas Salientes No Atendidas;Internas Salientes Atendidas;Entrantes No Atendidas;Entrantes Atendidas;Salientes No Atendidas;Salientes Atendidas;Discador No Atendidas;Discador Atendidas;Transfer In;Transfer Out;Unstaffed;Avail;Preview;Dial;Ring;Connect;Hold;ACW;Not Ready;Break;Lunch;Coaching;Administrativo;Baño;Llamada_Manual;Tipo de Break 6;Tipo de Break 7;Tipo de Break 8;Tipo de Break 9;Auxiliar Total;Auxiliar %;Tiempo Real de Logueo;Utilización;Connect % Real;Ring % Real;Avail % Real;AHT;ATT;Avail Count;Hold Count;Not Ready Count;Avail Max;Hold Max;Not Ready Max;Talking Time Internas Entrantes;Talking Time Internas Salientes;Tipificación Otro;Tipificación Exitoso;Tipificación No Exitoso;Tipificación No Efectivo;Tipificación Neutro;CE;%CE;Exitos / CE;Exitos por Hora Real;idAgente;idGrupo
21/1/2026 15:00:00;Mendoza1;mza8;MZA 8;69;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1731;43;"0";"0";"0";19;"0";8;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";69;"0,381222276983736";"0,269576435798568";"0,00181196184733134";"0,616965761168933";26;19;2;"0";"0";26;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2219;57
21/1/2026 15:00:00;Mendoza1;mza9;MZA 9;117;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1683;34;"0";"0";"0";18;"0";10;"0";"0";"0";"0";56;"0";"0";"0";"0";"0";"0";56;"0,474500012781948";62;"0,444485884317891";"0,287243185392985";"0,00131346381488268";"0,553243931310707";28;18;2;"0";"0";23;"0";"0";"0";"0";"0";1;1;"0";"0";2;1;"0,5";58,0645161290323;2220;57
21/1/2026 15:00:00;Mendoza1;mza14;MZA 14;28;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1772;16;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";12;"0";"0";"0";"0";12;"0,439746449945111";16;"0";"0";"0";1;"0";"0";1;"0";"0";16;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2236;57
21/1/2026 15:00:00;Mendoza1;mza16;MZA 16;29;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1771;25;"0";"0";"0";2;"0";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";29;"0,131935495106405";"0,0687889659015708";"0,0035526453275748";"0,862282748772248";4;2;2;"0";"0";40;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2238;57
21/1/2026 15:00:00;Mendoza1;mza_sup2;MZA Sup2;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2239;57
21/1/2026 15:00:00;Mendoza1;mza19;MZA 19;883;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";917;2;"0";"0";"0";346;"0";3;"0";"0";"0";"0";533;"0";"0";"0";"0";"0";"0";533;"0,603314086282201";350;"0,99565521474144";"0,987231127160617";"0";"0,0043447852585604";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;10,2857142857143;2315;57
21/1/2026 15:00:00;Mendoza1;mza20;MZA 20;35;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1765;12;"0";"0";"0";21;"0";1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";35;"0,649236464599722";"0,611146459972235";"0,00182207311429894";"0,345788986580287";23;21;2;"0";"0";43;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;102,857142857143;2316;57
21/1/2026 15:00:00;Mendoza1;mza21;MZA 21;40;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1760;13;"0";"0";"0";3;"0";23;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";40;"0,661442163244867";"0,0773159739609414";"0,00320480721081622";"0,33542814221332";27;3;2;"0";"0";42;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2564;57
21/1/2026 15:00:00;Mendoza1;mza22;MZA 22;86;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1714;31;"0";"0";"0";12;"0";43;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";86;"0,632422616206652";"0,136549363817329";"0,001094257476456";"0,366308510762139";54;12;2;"0";"0";30;"0";"0";"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";2565;57
21/1/2026 15:00:00;Mendoza1;mza23;MZA 23;175;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1625;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";175;"0";"0";"0";"0";"0";"0";175;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2571;57
21/1/2026 15:00:00;Mendoza1;mza24;MZA 24;65;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1735;10;"0";"0";"0";53;"0";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";65;"0,847601070660499";"0,818699425989819";"0";"0,152398929339502";"0";"0";1;"0";"0";10;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2572;57
21/1/2026 15:00:00;Mendoza1;mza27;MZA 27;385;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1415;2;"0";"0";"0";376;"0";7;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";385;"0,993580091794563";"0,975112147203589";"0,000324500010384";"0,00613175219621607";383;376;2;"0";"0";2;"0";"0";"0";"0";"0";2;"0";"0";"0";2;1;1;18,7012987012987;2575;57
21/1/2026 15:00:00;Mendoza1;mza29;MZA 29;1066;"0";"0";"0";"0";"0";"0";"0";6;"0";1;"0";"0";734;33;"0";"0";1;159;"0";163;"0";"0";"0";"0";"0";"0";710;"0";"0";"0";"0";710;"0,666648524681233";355;"0,90787406894455";"0,447185299035587";"0,00304862600705998";"0,0916896087737373";46,1428571428571;22,7142857142857;7;"0";"0";22;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2577;57
21/1/2026 15:00:00;Mendoza1;mza30;MZA 30;44;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1756;12;"0";"0";"0";25;"0";7;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";44;"0,721241561758803";"0,570242656449553";"0,00177887246852764";"0,274835796387521";32;25;2;"0";"0";42;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;81,8181818181818;2578;57
21/1/2026 15:00:00;Mendoza1;mza31;MZA 31;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";4;"0";"0";"0";506;"0";124;"0";"0";"0";"0";1166;"0";"0";"0";"0";"0";"0";1166;"0,647796111111111";634;"0,993316686830703";"0,798027342117176";"0,0001230347951865";"0,00645932674729126";630;506;2;"0";"0";3;"0";"0";"0";"0";"0";1;1;"0";"0";2;1;"0,5";5,6782334384858;2579;57
21/1/2026 15:00:00;Mendoza1;mza35;MZA 35;211;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";1589;107;"0";1;1;53;"0";50;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";211;"0,492355015451116";"0,251677820539557";"0,00259256450603826";"0,504791741710429";20,8;10,6;6;"0";"0";29;"0";"0";"0";"0";"0";"0";6;"0";"0";6;1;"0";"0";2619;57
21/1/2026 15:00:00;Mendoza1;mza36;MZA 36;299;"0";"0";"0";"0";"0";"0";"0";"0";"0";3;"0";"0";1501;71;"0";"0";"0";73;"0";46;"0";"0";"0";108;"0";"0";"0";"0";"0";"0";"0";108;"0,360995364559801";191;"0,626822050543407";"0,384706036401728";"0,00171795207542229";"0,371376194840906";40;24,3333333333333;4;"0";"0";30;"0";"0";"0";"0";"0";1;3;"0";"0";4;1;"0,25";18,848167539267;2780;57
21/1/2026 15:00:00;Mendoza1;mza37;MZA 37;208;"0";"0";"0";"0";"0";"0";"0";1;"0";5;"0";"0";1592;117;"0";1;1;52;"0";32;"0";"0";"0";"0";"0";"0";6;"0";"0";"0";"0";6;"0,027471098265896";202;"0,41854509972907";"0,257651178571252";"0,00266472508259162";"0,578423651663967";14,1666666666667;8,66666666666667;7;"0";"0";30;"0";"0";"0";"0";"0";"0";5;"0";"0";5;1;"0";"0";2781;57
21/1/2026 15:00:00;Mendoza1;mza38;MZA 38;296;"0";"0";"0";"0";"0";"0";"0";2;"0";1;"0";"0";1504;2;"0";"0";"0";271;"0";13;"0";"0";"0";"0";3;"0";7;"0";"0";"0";"0";9;"0,0317996584318301";286;"0,991878920822098";"0,946041104885921";"0,00152990652899837";"0,00740851997261537";94,6666666666667;90,3333333333333;3;"0";"0";2;"0";"0";"0";"0";"0";2;"0";"0";"0";2;1;1;25,1748251748252;2782;57
21/1/2026 15:00:00;Mendoza1;mza39;MZA 39;1031;"0";"0";"0";"0";"0";"0";"0";1;1;"0";"0";"0";769;47;"0";"0";"0";936;"0";18;"0";"0";"0";"0";"0";"0";29;"0";"0";"0";"0";29;"0,0279651946423737";1002;"0,952609133164023";"0,934055896305525";"0,000268540259076461";"0,0473279745076429";954;936;3;"0";"0";42;"0";"0";"0";"0";"0";1;2;"0";"0";3;1;"0,333333333333333";3,59281437125749;2832;57
21/1/2026 15:00:00;Mendoza1;mza40;MZA 40;210;"0";"0";"0";"0";"0";"0";"0";"0";"0";3;"0";"0";1590;70;"0";"0";"0";38;"0";62;"0";"0";"0";39;"0";"0";"0";"0";"0";"0";"0";39;"0,187763833428408";171;"0,588673900574733";"0,222670927415107";"0,00191967786868935";"0,40851681473938";33,6666666666667;12,6666666666667;4;"0";"0";33;"0";"0";"0";"0";"0";1;2;"0";"0";3;1;"0,333333333333333";21,0526315789474;2833;57
21/1/2026 15:00:00;Mendoza1;mza41;MZA 41;435;"0";"0";"0";"0";"0";"0";"0";1;"0";2;"0";"0";1365;86;"0";"0";"0";315;"0";25;"0";"0";"0";"0";"0";"0";9;"0";"0";"0";"0";9;"0,01953149229147";427;"0,797328928408252";"0,73730245199686";"0,00103093991260441";"0,202115769866095";113,666666666667;105;4;"0";"0";51;"0";"0";"0";"0";"0";2;1;"0";"0";3;1;"0,666666666666667";16,8618266978923;2857;57
21/1/2026 15:00:00;Mendoza1;mza42;MZA 42;688;"0";"0";"0";"0";"0";"0";"0";5;"0";4;"0";"0";1112;121;"0";1;2;119;"0";26;"0";"0";"0";385;"0";"0";35;"0";"0";"0";"0";420;"0,610395709919357";268;"0,546624070224415";"0,44472850366312";"0,00638946633773853";"0,451274720927368";16,3333333333333;13,2222222222222;10;"0";"0";41;"0";"0";"0";"0";"0";3;6;"0";"0";9;1;"0,333333333333333";40,2985074626866;2858;57
21/1/2026 15:00:00;Mendoza1;mza43;MZA 43;183;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1617;47;"0";"0";"0";121;"0";12;"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";2;"0,01327585549155";181;"0,740217061114026";"0,670078153047417";"0,0012592858523653";"0,258087321532131";67;60,5;3;"0";"0";29;"0";"0";"0";"0";"0";2;1;"0";"0";3;1;"0,666666666666667";39,7790055248619;2859;57
21/1/2026 15:00:00;Mendoza1;mza28;MZA 28;65;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1735;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";65;"0";"0";"0";"0";"0";"0";65;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2881;57
21/1/2026 15:00:00;Mendoza1;mza44;MZA 44;1271;"0";"0";"0";"0";"0";"0";"0";3;"0";2;"0";"0";529;140;"0";"0";1;888;"0";33;"0";"0";"0";"0";"0";"0";209;"0";"0";"0";"0";209;"0,164185715701902";1062;"0,867629325965915";"0,835699661594506";"0,000549732429036039";"0,132106162368744";184,4;177,6;5;"0";"0";98;"0";"0";"0";"0";"0";2;2;"0";"0";4;1;"0,5";6,77966101694915;2993;57
21/1/2026 15:00:00;Mendoza1;mza45;MZA 45;206;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1594;7;"0";"0";"0";53;"0";67;"0";"0";"0";79;"0";"0";"0";"0";"0";"0";"0";79;"0,382286117395218";127;"0,947388318316426";"0,419853821435322";"0";"0,0526116816835738";"0";"0";1;"0";"0";7;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;28,3464566929134;2994;57
21/1/2026 15:00:00;Mendoza1;mza46;MZA 46;509;"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";1291;3;"0";"0";1;148;"0";7;6;"0";"0";"0";"0";"0";344;"0";"0";"0";"0";344;"0,67612166359227";159;"0,980110357874823";"0,930852908718272";"0,00326659309475012";"0,0195932524042251";77,5;74;2;"0";1;2;"0";6;"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";2995;57
21/1/2026 15:00:00;Mendoza1;mza47;MZA 47;1305;"0";"0";"0";"0";"0";"0";"0";"0";"0";9;"0";"0";495;380;"0";1;1;709;"0";173;41;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1264;"0,698543749609417";"0,560708214378663";"0,000773650324292383";"0,300562359934089";98,2222222222222;78,7777777777778;11;"0";3;58;"0";31;"0";"0";"0";1;7;"0";"0";8;1;"0,125";2,84810126582278;2996;57
21/1/2026 15:00:00;Mendoza1;mza48;MZA 48;1039;"0";"0";"0";"0";"0";"0";"0";1;"0";13;"0";"0";761;473;"0";2;1;452;"0";74;16;"0";"0";"0";"0";"0";22;"0";"0";"0";"0";22;"0,0208550994845391";1002;"0,525739517697821";"0,45089295071479";"0,0013753826468231";"0,472531772037812";37,7142857142857;32,2857142857143;15;"0";2;47;"0";12;"0";"0";"0";11;2;"0";"0";13;1;"0,846153846153846";39,5209580838323;3208;57
21/1/2026 15:00:00;Mendoza1;mza49;MZA 49;1022;"0";"0";"0";"0";"0";"0";"0";1;"0";8;"0";"0";778;404;"0";1;1;158;"0";169;288;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";734;"0,447763226520721";"0,215542140618978";"0,00154969298920526";"0,550771510160838";36,6666666666667;17,5555555555556;11;"0";5;72;"0";171;"0";"0";"0";1;6;"0";"0";7;1;"0,142857142857143";4,90463215258856;3209;57
21/1/2026 15:00:00;Mendoza1;mza50;MZA 50;1722;"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";78;1;"0";"0";"0";1692;"0";5;11;"0";"0";"0";"0";"0";12;"0";"0";"0";"0";12;"0,00711530074225154";1699;"0,999243716816972";"0,995984342289649";"0,000120652180950021";"0,000710376499544759";849;846;1;"0";1;1;"0";11;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";3210;57
21/1/2026 15:00:00;Mendoza1;mza51;Mza 51;422;"0";"0";"0";"0";"0";"0";"0";1;"0";3;"0";"0";771;206;"0";"0";"0";49;"0";28;56;"0";"0";"0";"0";"0";82;"0";"0";"0";"0";82;"0,194118483749378";284;"0,275364102852681";"0,174023754172103";"0,00137516749962192";"0,72319742270398";19,75;12,25;6;"0";6;43;"0";21;"0";"0";"0";"0";3;"0";"0";3;1;"0";"0";3211;57
21/1/2026 15:00:00;Mendoza1;mza_sup3;MZA Sup3;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";3413;57
21/1/2026 15:00:00;Mendoza1;mza_sup5;MZA Sup5;1103;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";697;"0";"0";"0";"0";"0";"0";"0";1103;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";11435;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";3415;57
21/1/2026 15:00:00;Mendoza1;mza52;MZA 52;879;"0";"0";"0";"0";"0";"0";"0";"0";"0";11;"0";"0";921;386;"0";1;1;235;"0";73;183;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";696;"0,444256138108335";"0,337102970851615";"0,00160140176513253";"0,553678556296812";28,2727272727273;21,3636363636364;13;"0";4;59;"0";158;"0";"0";"0";7;3;"0";"0";10;1;"0,7";36,2068965517241;3416;57
21/1/2026 15:00:00;Mendoza1;mza53;MZA 53;1190;"0";"0";"0";"0";"0";"0";"0";"0";"0";15;"0";"0";279;604;"0";2;2;268;"0";140;174;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1015;"0,402807587104247";"0,263774699605712";"0,00148140997922677";"0,595072735851008";27,4;17,8666666666667;16;"0";2;81;"0";145;"0";"0";"0";"0";15;"0";"0";15;1;"0";"0";3417;57
21/1/2026 15:00:00;Mendoza1;mza54;MZA 54;844;"0";"0";"0";"0";"0";"0";"0";4;"0";5;"0";"0";956;158;"0";1;1;602;"0";30;18;"0";"0";"0";"0";"0";34;"0";"0";"0";"0";34;"0,0403297975864942";792;"0,799840318957829";"0,759915005217427";"0,0015968104217146";"0,199289267766411";70,4444444444444;66,8888888888889;12;"0";5;40;"0";8;"0";"0";"0";5;"0";"0";"0";5;1;1;22,7272727272727;3418;57
21/1/2026 15:00:00;Mendoza1;mza55;MZA 55;1144;"0";"0";"0";"0";"0";"0";"0";3;"0";8;"0";"0";656;366;"0";1;1;412;"0";234;105;"0";"0";"0";"0";"0";25;"0";"0";"0";"0";25;"0,0216155158907789";1014;"0,637995479147271";"0,405918135483566";"0,00128702286462689";"0,360927563788995";58,9090909090909;37,4545454545455;11;"0";2;49;"0";65;"0";"0";"0";1;10;"0";"0";11;1;"0,0909090909090909";3,55029585798817;3419;57
21/1/2026 15:00:00;Mendoza1;mza56;MZA 56;330;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1470;73;"0";"0";"0";11;"0";4;241;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";89;"0,170266650158144";"0,118827594745788";"0,00158706932453879";"0,826919397138773";7,5;5,5;4;"0";2;40;"0";138;"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";3420;57
21/1/2026 15:00:00;Mendoza1;mza57;MZA 57;1503;"0";"0";"0";"0";"0";"0";"0";"0";"0";13;"0";"0";297;466;"0";2;1;684;"0";81;270;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1233;"0,620874522556422";"0,554293545692668";"0,00105098408115933";"0,377621175382969";59;52,6153846153846;14;"0";2;66;"0";248;"0";"0";"0";10;2;"0";"0";12;1;"0,833333333333333";29,1970802919708;3421;57
21/1/2026 15:00:00;Mendoza1;mza58;MZA 58;552;"0";"0";"0";"0";"0";"0";"0";"0";"0";7;"0";"0";1248;260;"0";1;1;226;"0";48;17;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";535;"0,512333696409655";"0,421415773455322";"0,00148718054110205";"0,485846562576484";39,2857142857143;32,2857142857143;7;"0";1;49;"0";17;"0";"0";"0";"0";6;"0";"0";6;1;"0";"0";3422;57
21/1/2026 15:00:00;Mendoza1;mza60;MZA 60;1130;"0";"0";"0";"0";"0";"0";"0";2;"0";13;"0";"0";670;489;"0";2;2;364;"0";142;113;"0";"0";"0";"0";9;9;"0";"0";"0";"0";18;"0,0160410872626655";999;"0,508851195837086";"0,36463424397078";"0,00182928049634744";"0,489394576203342";34;24,2666666666667;18;"0";6;53;"0";68;"0";"0";"0";8;7;"0";"0";15;1;"0,533333333333333";28,8288288288288;3424;57
21/1/2026 15:00:00;Mendoza1;mza65;MZA 65;756;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";1044;133;"0";1;"0";68;"0";191;362;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";394;"0,659964551073371";"0,172615450247076";"0,00120617766108185";"0,338435676449826";52,2;13,6;8;"0";5;47;"0";306;"0";"0";"0";"0";5;"0";"0";5;1;"0";"0";3429;57
21/1/2026 15:00:00;Mendoza1;mza66;MZA 66;1474;"0";"0";"0";"0";"0";"0";"0";"0";"0";21;"0";"0";275;689;"0";3;2;420;"0";150;212;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1263;"0,452397504315191";"0,332261793535923";"0,00158118101632647";"0,54525487339467";27,3333333333333;20;22;"0";2;58;"0";207;"0";"0";"0";7;14;"0";"0";21;1;"0,333333333333333";19,9524940617577;3430;57
21/1/2026 15:00:00;Mendoza1;mza67;MZA 67;1036;"0";"0";"0";"0";"0";"0";"0";"0";"0";11;"0";"0";764;403;"0";1;1;221;"0";400;9;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1027;"0,60652967649634";"0,215472701791702";"0,00102455324316875";"0,392077632308098";56,7272727272727;20,0909090909091;12;"0";2;53;"0";5;"0";"0";"0";1;8;"0";"0";9;1;"0,111111111111111";3,50535540408958;3431;57
21/1/2026 15:00:00;Mendoza1;mza70;MZA 70;1209;"0";"0";"0";"0";"0";"0";"0";1;"0";14;"0";"0";591;676;"0";2;2;459;"0";58;2;"0";"0";"0";"0";"0";11;"0";"0";"0";"0";11;"0,00907964786181735";1196;"0,433483475071928";"0,383644890679701";"0,00140219618873544";"0,564951282670879";34,6666666666667;30,6;15;"0";1;89;"0";2;"0";"0";"0";1;14;"0";"0";15;1;"0,0666666666666667";3,01003344481605;3434;57
21/1/2026 15:00:00;Mendoza1;mza71;MZA 71;733;"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";"0";1067;6;"0";"0";"0";678;"0";16;16;"0";"0";"0";"0";"0";17;"0";"0";"0";"0";17;"0,0229341079504271";700;"0,991420943696193";"0,968677731163858";"0,000312822732356584";"0,00857905630380658";694;678;1;"0";1;6;"0";16;"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";3435;57
21/1/2026 15:00:00;Mendoza1;mza73;MZA 73;163;"0";"0";"0";"0";"0";"0";"0";1;"0";2;"0";"0";1637;55;"0";"0";"0";74;"0";28;"0";"0";"0";"0";"0";"0";6;"0";"0";"0";"0";6;"0,0354095746312142";157;"0,648694535234195";"0,470972008495377";"0,00205389731785174";"0,349512278872201";34;24,6666666666667;4;"0";"0";26;"0";"0";"0";"0";"0";2;1;"0";"0";3;1;"0,666666666666667";45,859872611465;3626;57
21/1/2026 15:00:00;Mendoza1;mza313;MZA 313;212;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1588;42;"0";"0";"0";152;"0";18;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";212;"0,801341757004414";"0,716370095025417";"0,000880999156690647";"0,197555816243363";85;76;3;"0";"0";25;"0";"0";"0";"0";"0";2;1;"0";"0";3;1;"0,666666666666667";33,9622641509434;4051;57
21/1/2026 15:00:00;Mendoza1;mza314;MZA 314;91;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1709;24;"0";"0";"0";10;"0";57;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";91;"0,734659630373821";"0,108039479785378";"0,00141314668020932";"0,263960343571287";67;10;2;"0";"0";18;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";4052;57
21/1/2026 15:00:00;Mendoza1;mza323;MZA 323;440;"0";"0";"0";"0";"0";"0";"0";"0";"0";6;"0";"0";1360;282;"0";1;1;100;"0";47;10;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";430;"0,342114074452996";"0,232620271118655";"0,00136256888413514";"0,656042039667961";24,6666666666667;16,6666666666667;6;"0";1;49;"0";10;"0";"0";"0";"0";6;"0";"0";6;1;"0";"0";4130;57
21/1/2026 15:00:00;Mendoza1;mza324;MZA 324;1054;"0";"0";"0";"0";"0";"0";"0";"0";"0";13;"0";"0";746;598;"0";2;1;310;"0";66;76;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";977;"0,386308181022973";"0,317079733386533";"0,0013136288998358";"0,611755137117689";29,1538461538462;23,8461538461538;14;"0";1;109;"0";76;"0";"0";"0";1;12;"0";"0";13;1;"0,0769230769230769";3,68474923234391;4131;57
21/1/2026 15:00:00;Mendoza1;mza325;MZA 325;1159;"0";"0";"0";"0";"0";"0";"0";5;"0";1;"0";"0";641;66;"0";"0";1;783;"0";202;1;"0";"0";"0";"0";"0";106;"0";"0";"0";"0";106;"0,0913259460690598";1052;"0,937108938136092";"0,743736121312438";"0,0011060191576961";"0,0626326106518007";164,5;130,5;6;"0";2;63;"0";1;"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";4132;57
21/1/2026 15:00:00;Mendoza1;mza326;MZA 326;854;"0";"0";"0";"0";"0";"0";"0";"0";"0";9;"0";"0";946;500;"0";1;1;301;"0";47;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";850;"0,410319497009199";"0,353912973935461";"0,00129958107621778";"0,588318589066583";38,8888888888889;33,4444444444444;9;"0";1;94;"0";4;"0";"0";"0";"0";9;"0";"0";9;1;"0";"0";4134;57
21/1/2026 15:00:00;Mendoza1;mza327;MZA 327;972;"0";"0";"0";"0";"0";"0";"0";"0";"0";11;"0";"0";11;588;"0";2;1;131;"0";240;10;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";962;"0,387103043454764";"0,136630166826717";"0,00117751476830085";"0,611240329413134";34;11,9090909090909;12;"0";2;91;"0";6;"0";"0";"0";"0";10;"0";"0";10;1;"0";"0";4135;57
21/1/2026 15:00:00;Mendoza1_CUIT;mza84;MZA 84;40;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1760;2;"0";"0";"0";36;"0";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";40;"0,941246823142473";"0,902950117107689";"0";"0,0587531768575273";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;90;3637;109
21/1/2026 15:00:00;Mendoza1_CUIT;mza85;MZA 85;1145;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";655;181;"0";"0";"0";692;"0";5;265;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";879;"0,793331150031499";"0,787091682757146";"0,00028200982030971";"0,206384565875447";349;346;2;"0";1;108;"0";265;"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";3638;109
21/1/2026 15:00:00;Mendoza1_CUIT;mza86;MZA 86;746;"0";"0";"0";"0";"0";"0";"0";6;"0";3;"0";"0";1054;113;"0";"0";2;527;"0";31;30;"0";"0";"0";"0";"0";42;"0";"0";"0";"0";42;"0,0568777997903592";673;"0,83221136639386";"0,783207177024256";"0,00235085859058379";"0,167181241841422";62,3333333333333;58,5555555555556;10;"0";2;43;"0";3;"0";"0";"0";"0";9;"0";"0";9;1;"0";"0";3639;109
