archivo,agente,fecha,duracion_seg,primer_plan
amza42_1_260116132455174_ACD_26655_transcripcion.json,MZA 42,16/01,210,
amza42_1_260116132909342_ACD_40141_transcripcion.json,MZA 42,16/01,164,
amza42_1_260116133608176_ACD_60409_transcripcion.json,MZA 42,16/01,79,
amza42_1_260116141917419_ACD_22267_transcripcion.json,MZA 42,16/01,89,
amza42_1_260116142136534_ACD_28807_transcripcion.json,MZA 42,16/01,60,
amza42_1_260116143151352_ACD_60951_transcripcion.json,MZA 42,16/01,127,8gb
amza42_1_260116145225388_ACD_32531_transcripcion.json,MZA 42,16/01,177,
amza42_1_260116145926943_ACD_54479_transcripcion.json,MZA 42,16/01,91,
amza42_1_260116150143390_ACD_57067_transcripcion.json,MZA 42,16/01,73,
amza42_1_260116150328523_ACD_57841_transcripcion.json,MZA 42,16/01,120,
amza42_1_260116150825992_MIT_01996_transcripcion.json,MZA 42,16/01,72,
amza43_1_260112104930845_ACD_76057_transcripcion.json,MZA 43,12/01,1109,
amza43_1_260112133735190_ACD_82959_transcripcion.json,MZA 43,12/01,84,
amza43_1_260112140423826_ACD_71721_transcripcion.json,MZA 43,12/01,72,
amza43_1_260112143129780_ACD_64985_transcripcion.json,MZA 43,12/01,66,
amza43_1_260113102816551_ACD_30509_transcripcion.json,MZA 43,13/01,65,
amza43_1_260113114512972_ACD_72483_transcripcion.json,MZA 43,13/01,1376,8gb
amza43_1_260113132339471_ACD_11635_transcripcion.json,MZA 43,13/01,125,4gb
amza43_1_260113135031052_ACD_98747_transcripcion.json,MZA 43,13/01,73,
amza43_1_260114102954613_MIT_01980_transcripcion.json,MZA 43,14/01,438,
amza43_1_260114113313699_ACD_07759_transcripcion.json,MZA 43,14/01,170,4gb
amza43_1_260114115636963_ACD_73557_transcripcion.json,MZA 43,14/01,73,
amza43_1_260114130355719_ACD_95901_transcripcion.json,MZA 43,14/01,527,8gb
amza43_1_260114140029123_ACD_63425_transcripcion.json,MZA 43,14/01,61,
amza43_1_260115110011697_ACD_94265_transcripcion.json,MZA 43,15/01,287,
amza43_1_260115114827521_ACD_64221_transcripcion.json,MZA 43,15/01,366,4gb
amza43_1_260115115610693_ACD_88313_transcripcion.json,MZA 43,15/01,105,
amza43_1_260115121515247_ACD_41863_transcripcion.json,MZA 43,15/01,61,
amza43_1_260115132523037_ACD_98107_transcripcion.json,MZA 43,15/01,314,4gb
amza43_1_260115141514843_ACD_68673_transcripcion.json,MZA 43,15/01,82,
amza43_1_260115141732871_ACD_77017_transcripcion.json,MZA 43,15/01,705,
amza43_1_260115144138079_ACD_56405_transcripcion.json,MZA 43,15/01,160,
amza43_1_260115145811408_ACD_06735_transcripcion.json,MZA 43,15/01,147,
amza43_1_260116101237476_ACD_27067_transcripcion.json,MZA 43,16/01,90,
amza43_1_260116102940857_ACD_95615_transcripcion.json,MZA 43,16/01,87,
amza43_1_260116103440566_ACD_17081_transcripcion.json,MZA 43,16/01,203,
amza43_1_260116104112036_ACD_45777_transcripcion.json,MZA 43,16/01,240,15gb
amza43_1_260116113933901_ACD_53887_transcripcion.json,MZA 43,16/01,81,
amza43_1_260116115616282_ACD_08973_transcripcion.json,MZA 43,16/01,190,
amza43_1_260116130630613_ACD_67425_transcripcion.json,MZA 43,16/01,61,
amza43_1_260116133124011_ACD_46445_transcripcion.json,MZA 43,16/01,562,8gb
amza43_1_260116134614022_ACD_96961_transcripcion.json,MZA 43,16/01,101,8gb
amza43_1_260116140012658_ACD_50709_transcripcion.json,MZA 43,16/01,64,
amza43_1_260116143253677_ACD_64589_transcripcion.json,MZA 43,16/01,119,
amza43_1_260116150143390_ACD_57071_transcripcion.json,MZA 43,16/01,206,
amza44_1_260112104109528_ACD_41059_transcripcion.json,MZA 44,12/01,61,
amza44_1_260112104249242_MIT_01974_transcripcion.json,MZA 44,12/01,61,
amza44_1_260112110331355_ACD_32017_transcripcion.json,MZA 44,12/01,84,
amza44_1_260112112502502_ACD_14319_transcripcion.json,MZA 44,12/01,92,
amza44_1_260112114206006_ACD_76323_transcripcion.json,MZA 44,12/01,67,
amza44_1_260112114915008_ACD_02489_transcripcion.json,MZA 44,12/01,81,
amza44_1_260112115127680_ACD_09541_transcripcion.json,MZA 44,12/01,96,4gb
amza44_1_260112121659148_ACD_83967_transcripcion.json,MZA 44,12/01,81,4gb
amza44_1_260112131520985_ACD_08191_transcripcion.json,MZA 44,12/01,77,8gb
amza44_1_260112133900669_ACD_87541_transcripcion.json,MZA 44,12/01,66,
amza44_1_260112135205915_ACD_28013_transcripcion.json,MZA 44,12/01,255,4gb
amza44_1_260112135731805_MIT_01958_transcripcion.json,MZA 44,12/01,462,8gb
amza44_1_260112141132642_ACD_98609_transcripcion.json,MZA 44,12/01,93,
amza44_1_260112142940319_ACD_59155_transcripcion.json,MZA 44,12/01,82,
amza44_1_260112143154847_ACD_66423_transcripcion.json,MZA 44,12/01,74,4gb
amza44_1_260112144411933_ACD_01351_transcripcion.json,MZA 44,12/01,237,4gb
amza44_1_260112145027665_ACD_19269_transcripcion.json,MZA 44,12/01,264,8gb
amza44_1_260113104730893_ACD_86353_transcripcion.json,MZA 44,13/01,126,4gb
amza44_1_260113105236187_ACD_03607_transcripcion.json,MZA 44,13/01,232,4gb
amza44_1_260113110510068_ACD_45579_transcripcion.json,MZA 44,13/01,64,
amza44_1_260113112315451_ACD_06721_transcripcion.json,MZA 44,13/01,128,
amza44_1_260113120815922_ACD_33993_transcripcion.json,MZA 44,13/01,85,
amza44_1_260113121505737_ACD_55087_transcripcion.json,MZA 44,13/01,87,
amza44_1_260113125649305_ACD_25995_transcripcion.json,MZA 44,13/01,232,4gb
amza44_1_260113133154883_ACD_37481_transcripcion.json,MZA 44,13/01,130,8gb
amza44_1_260113133532055_ACD_49571_transcripcion.json,MZA 44,13/01,79,4gb
amza44_1_260113134148468_ACD_71721_transcripcion.json,MZA 44,13/01,507,
amza44_1_260113135204353_ACD_04179_transcripcion.json,MZA 44,13/01,139,
amza44_1_260113135518476_ACD_15261_transcripcion.json,MZA 44,13/01,77,
amza44_1_260113143039533_ACD_40837_transcripcion.json,MZA 44,13/01,225,8gb
amza44_1_260113143955621_ACD_72435_transcripcion.json,MZA 44,13/01,122,
amza44_1_260113145256129_ACD_20595_transcripcion.json,MZA 44,13/01,82,
amza44_1_260114101507147_ACD_87471_transcripcion.json,MZA 44,14/01,338,4gb
amza44_1_260114102814066_MIT_01984_transcripcion.json,MZA 44,14/01,658,8gb
amza44_1_260114104609415_ACD_69927_transcripcion.json,MZA 44,14/01,62,
amza44_1_260114105214783_ACD_87147_transcripcion.json,MZA 44,14/01,166,
amza44_1_260114105724935_ACD_02061_transcripcion.json,MZA 44,14/01,63,
amza44_1_260114112526855_ACD_83403_transcripcion.json,MZA 44,14/01,311,8gb
amza44_1_260114113547367_ACD_16103_transcripcion.json,MZA 44,14/01,62,
amza44_1_260114113810295_ACD_23733_transcripcion.json,MZA 44,14/01,135,
amza44_1_260114125124204_ACD_58253_transcripcion.json,MZA 44,14/01,68,
amza44_1_260114125423991_ACD_65603_transcripcion.json,MZA 44,14/01,61,
amza44_1_260114130034125_ACD_85079_transcripcion.json,MZA 44,14/01,226,8gb
amza44_1_260114131447891_ACD_31439_transcripcion.json,MZA 44,14/01,84,8gb
amza44_1_260114131948190_ACD_45727_transcripcion.json,MZA 44,14/01,107,
amza44_1_260114133021701_ACD_75727_transcripcion.json,MZA 44,14/01,77,8gb
amza44_1_260114134307234_ACD_12073_transcripcion.json,MZA 44,14/01,122,
amza44_1_260114140404222_MIT_01990_transcripcion.json,MZA 44,14/01,139,
amza44_1_260114140747049_ACD_84183_transcripcion.json,MZA 44,14/01,278,4gb
amza44_1_260114143127927_ACD_56131_transcripcion.json,MZA 44,14/01,126,8gb
amza44_1_260114143552276_ACD_66785_transcripcion.json,MZA 44,14/01,190,8gb
amza44_1_260116101137100_ACD_23961_transcripcion.json,MZA 44,16/01,228,
amza44_1_260116105452753_ACD_94911_transcripcion.json,MZA 44,16/01,1149,8gb
amza44_1_260116111753303_ACD_77585_transcripcion.json,MZA 44,16/01,121,8gb
amza44_1_260116112913987_ACD_20311_transcripcion.json,MZA 44,16/01,85,
amza44_1_260116114025198_ACD_57325_transcripcion.json,MZA 44,16/01,218,8gb
amza44_1_260116114705104_MIT_01961_transcripcion.json,MZA 44,16/01,98,
amza44_1_260116115951331_ACD_20087_transcripcion.json,MZA 44,16/01,126,
amza44_1_260116120652832_ACD_37107_transcripcion.json,MZA 44,16/01,196,8gb
amza44_1_260116121654922_ACD_50421_transcripcion.json,MZA 44,16/01,87,
amza44_1_260116121855143_ACD_52511_transcripcion.json,MZA 44,16/01,111,
amza44_1_260116124731069_ACD_97973_transcripcion.json,MZA 44,16/01,1388,8gb
amza44_1_260116133950210_MIT_01982_transcripcion.json,MZA 44,16/01,512,8gb
amza44_1_260116140507085_ACD_69305_transcripcion.json,MZA 44,16/01,152,
amza44_1_260116141137792_ACD_93633_transcripcion.json,MZA 44,16/01,130,
amza44_1_260116143414215_ACD_68821_transcripcion.json,MZA 44,16/01,465,4gb
amza44_1_260116145028729_ACD_25993_transcripcion.json,MZA 44,16/01,217,8gb
amza45_1_260112102732964_ACD_85683_transcripcion.json,MZA 45,12/01,794,
amza45_1_260112135732553_ACD_46769_transcripcion.json,MZA 45,12/01,227,
amza45_1_260112140635718_ACD_79315_transcripcion.json,MZA 45,12/01,121,8gb
amza45_1_260112141709296_ACD_18283_transcripcion.json,MZA 45,12/01,91,
amza45_1_260112142049353_ACD_29337_transcripcion.json,MZA 45,12/01,72,
amza45_1_260113120153576_ACD_17047_transcripcion.json,MZA 45,13/01,379,
amza45_1_260113132520903_ACD_17219_transcripcion.json,MZA 45,13/01,72,8gb
amza45_1_260113133009380_ACD_31761_transcripcion.json,MZA 45,13/01,158,
amza45_1_260113134057253_ACD_68593_transcripcion.json,MZA 45,13/01,241,
amza45_1_260113135021044_ACD_98045_transcripcion.json,MZA 45,13/01,74,
amza45_1_260113142046191_ACD_10627_transcripcion.json,MZA 45,13/01,82,
amza45_1_260113143418324_ACD_54231_transcripcion.json,MZA 45,13/01,93,
amza45_1_260114103804405_ACD_45653_transcripcion.json,MZA 45,14/01,259,
amza45_1_260114113115106_ACD_01029_transcripcion.json,MZA 45,14/01,190,8gb
amza45_1_260114125701762_ACD_73357_transcripcion.json,MZA 45,14/01,1260,
amza45_1_260114132843828_ACD_70585_transcripcion.json,MZA 45,14/01,158,
amza45_1_260114134732278_ACD_24153_transcripcion.json,MZA 45,14/01,226,4gb
amza45_1_260114141152217_ACD_96327_transcripcion.json,MZA 45,14/01,68,
amza45_1_260114141853925_ACD_18647_transcripcion.json,MZA 45,14/01,62,
amza45_1_260114143331554_ACD_60691_transcripcion.json,MZA 45,14/01,398,4gb
amza45_1_260115101435752_ACD_70893_transcripcion.json,MZA 45,15/01,594,
amza45_1_260115112433835_ACD_80655_transcripcion.json,MZA 45,15/01,79,
amza45_1_260115115053092_ACD_71451_transcripcion.json,MZA 45,15/01,958,
amza45_1_260115131141366_ACD_57631_transcripcion.json,MZA 45,15/01,62,
amza45_1_260115132804620_ACD_05635_transcripcion.json,MZA 45,15/01,65,
amza45_1_260115142853882_ACD_13659_transcripcion.json,MZA 45,15/01,67,
amza45_1_260116104938868_ACD_76043_transcripcion.json,MZA 45,16/01,76,
amza45_1_260116115313784_ACD_99903_transcripcion.json,MZA 45,16/01,264,8gb
amza45_1_260116130950196_ACD_78869_transcripcion.json,MZA 45,16/01,285,
amza45_1_260116131747079_ACD_04039_transcripcion.json,MZA 45,16/01,423,8gb
amza45_1_260116134729585_ACD_01863_transcripcion.json,MZA 45,16/01,139,4gb
amza4_1_260112110301206_ACD_30349_transcripcion.json,MZA 4,12/01,194,
amza4_1_260112111037617_MIT_01981_transcripcion.json,MZA 4,12/01,61,
amza4_1_260112113553218_ACD_51741_transcripcion.json,MZA 4,12/01,257,
amza4_1_260112114506777_ACD_88741_transcripcion.json,MZA 4,12/01,143,
amza4_1_260112120833068_ACD_57355_transcripcion.json,MZA 4,12/01,115,
amza4_1_260112125901676_ACD_58221_transcripcion.json,MZA 4,12/01,1169,4gb
amza4_1_260112131859211_MIT_01977_transcripcion.json,MZA 4,12/01,325,
amza4_1_260112132439492_MIT_01983_transcripcion.json,MZA 4,12/01,321,
amza4_1_260112133008694_ACD_56449_transcripcion.json,MZA 4,12/01,294,4gb
amza4_1_260112134324658_ACD_01115_transcripcion.json,MZA 4,12/01,61,
amza4_1_260112134911012_ACD_17797_transcripcion.json,MZA 4,12/01,64,
amza4_1_260112135109744_ACD_24381_transcripcion.json,MZA 4,12/01,80,
amza4_1_260112141639144_ACD_16393_transcripcion.json,MZA 4,12/01,73,
amza4_1_260112150058071_MIT_01997_transcripcion.json,MZA 4,12/01,346,
amza4_1_260113102955796_ACD_35549_transcripcion.json,MZA 4,13/01,121,
amza4_1_260113104619677_ACD_82435_transcripcion.json,MZA 4,13/01,84,
amza4_1_260113110526068_ACD_46335_transcripcion.json,MZA 4,13/01,526,8gb
amza4_1_260113111551522_ACD_83499_transcripcion.json,MZA 4,13/01,84,4gb
amza4_1_260113111837073_ACD_92405_transcripcion.json,MZA 4,13/01,1245,15gb
amza4_1_260113115758096_ACD_06015_transcripcion.json,MZA 4,13/01,88,8gb
amza4_1_260113121254031_ACD_48089_transcripcion.json,MZA 4,13/01,212,
amza4_1_260113121907892_ACD_67663_transcripcion.json,MZA 4,13/01,170,4gb
amza4_1_260113131700809_ACD_90465_transcripcion.json,MZA 4,13/01,140,
amza4_1_260113133901907_ACD_61351_transcripcion.json,MZA 4,13/01,131,
amza4_1_260113134723680_MIT_01969_transcripcion.json,MZA 4,13/01,100,
amza4_1_260113140304239_ACD_44231_transcripcion.json,MZA 4,13/01,141,
amza4_1_260113145655307_ACD_34593_transcripcion.json,MZA 4,13/01,68,
amza4_1_260114103834522_ACD_46973_transcripcion.json,MZA 4,14/01,224,
amza4_1_260114104604363_ACD_69755_transcripcion.json,MZA 4,14/01,72,
amza4_1_260114110414691_ACD_21229_transcripcion.json,MZA 4,14/01,69,
amza4_1_260114110734707_MIT_01973_transcripcion.json,MZA 4,14/01,383,
amza4_1_260114112406557_ACD_78671_transcripcion.json,MZA 4,14/01,68,
amza4_1_260114115501777_ACD_69435_transcripcion.json,MZA 4,14/01,65,
amza4_1_260114130212212_ACD_90407_transcripcion.json,MZA 4,14/01,103,
amza4_1_260114130633257_ACD_04169_transcripcion.json,MZA 4,14/01,198,8gb
amza4_1_260114131412628_ACD_29691_transcripcion.json,MZA 4,14/01,1141,8gb
amza4_1_260114141009472_MIT_01982_transcripcion.json,MZA 4,14/01,74,
amza4_1_260114142300711_ACD_30373_transcripcion.json,MZA 4,14/01,250,8gb
amza4_1_260114143653683_ACD_69345_transcripcion.json,MZA 4,14/01,390,8gb
amza4_1_260115101745316_MIT_01973_transcripcion.json,MZA 4,15/01,152,
amza4_1_260115103113941_MIT_01955_transcripcion.json,MZA 4,15/01,87,
amza4_1_260115103508596_ACD_23727_transcripcion.json,MZA 4,15/01,75,
amza4_1_260115104123285_MIT_01988_transcripcion.json,MZA 4,15/01,93,
amza4_1_260115105642784_ACD_83797_transcripcion.json,MZA 4,15/01,214,
amza4_1_260115110059000_ACD_96487_transcripcion.json,MZA 4,15/01,63,
amza4_1_260115111336003_MIT_01977_transcripcion.json,MZA 4,15/01,77,
amza4_1_260115111705419_ACD_54401_transcripcion.json,MZA 4,15/01,65,
amza4_1_260115111838579_ACD_59399_transcripcion.json,MZA 4,15/01,1604,8gb
amza4_1_260115124238763_ACD_76967_transcripcion.json,MZA 4,15/01,283,8gb
amza4_1_260115133104065_ACD_14637_transcripcion.json,MZA 4,15/01,74,
amza4_1_260115133412628_MIT_01997_transcripcion.json,MZA 4,15/01,83,
amza4_1_260115133639926_ACD_32683_transcripcion.json,MZA 4,15/01,259,
amza4_1_260115145607942_ACD_01817_transcripcion.json,MZA 4,15/01,268,8gb
amza4_1_260116103902531_ACD_35461_transcripcion.json,MZA 4,16/01,75,
amza4_1_260116104601117_ACD_62735_transcripcion.json,MZA 4,16/01,73,
amza4_1_260116113018401_MIT_01993_transcripcion.json,MZA 4,16/01,653,
amza4_1_260116120434498_ACD_32911_transcripcion.json,MZA 4,16/01,93,
amza4_1_260116120931140_ACD_40291_transcripcion.json,MZA 4,16/01,86,8gb
amza4_1_260116133425719_ACD_55147_transcripcion.json,MZA 4,16/01,65,
amza4_1_260116133750101_MIT_01949_transcripcion.json,MZA 4,16/01,149,
amza4_1_260116135356429_MIT_01987_transcripcion.json,MZA 4,16/01,157,
amza4_1_260116140129190_ACD_55661_transcripcion.json,MZA 4,16/01,65,
amza4_1_260116140500882_MIT_01976_transcripcion.json,MZA 4,16/01,171,
amza4_1_260116142440247_ACD_38037_transcripcion.json,MZA 4,16/01,122,
amza4_1_260116143439929_MIT_01958_transcripcion.json,MZA 4,16/01,63,
amza5_1_260112113817957_ACD_61033_transcripcion.json,MZA 5,12/01,227,4gb
amza5_1_260112133840573_ACD_86473_transcripcion.json,MZA 5,12/01,66,
amza5_1_260113103613297_ACD_54149_transcripcion.json,MZA 5,13/01,112,
amza5_1_260113104227678_ACD_71277_transcripcion.json,MZA 5,13/01,185,
amza5_1_260113110736358_ACD_54591_transcripcion.json,MZA 5,13/01,129,
amza5_1_260113111556556_ACD_83909_transcripcion.json,MZA 5,13/01,263,4gb
amza5_1_260113121440653_ACD_53781_transcripcion.json,MZA 5,13/01,504,4gb
amza5_1_260113130628644_ACD_56345_transcripcion.json,MZA 5,13/01,77,
amza5_1_260113131306436_ACD_77519_transcripcion.json,MZA 5,13/01,65,
amza5_1_260113132131892_ACD_04615_transcripcion.json,MZA 5,13/01,254,4gb
amza5_1_260113133129697_ACD_36181_transcripcion.json,MZA 5,13/01,135,
amza5_1_260113134849920_ACD_93195_transcripcion.json,MZA 5,13/01,132,
amza5_1_260113135502398_ACD_13993_transcripcion.json,MZA 5,13/01,94,8gb
amza5_1_260113142240662_ACD_15875_transcripcion.json,MZA 5,13/01,90,
amza5_1_260114101149764_ACD_78167_transcripcion.json,MZA 5,14/01,97,
amza5_1_260114113323738_ACD_08219_transcripcion.json,MZA 5,14/01,1624,4gb
amza5_1_260114132925883_ACD_72711_transcripcion.json,MZA 5,14/01,184,8gb
amza5_1_260114140444032_ACD_75185_transcripcion.json,MZA 5,14/01,789,8gb
amza5_1_260114144634190_ACD_98889_transcripcion.json,MZA 5,14/01,525,8gb
amza5_1_260115101926428_ACD_82461_transcripcion.json,MZA 5,15/01,156,
amza5_1_260115110246636_ACD_02579_transcripcion.json,MZA 5,15/01,72,
amza5_1_260115113247138_ACD_08005_transcripcion.json,MZA 5,15/01,107,4gb
amza5_1_260115113525676_ACD_15759_transcripcion.json,MZA 5,15/01,70,8gb
amza5_1_260115114236062_ACD_42925_transcripcion.json,MZA 5,15/01,74,
amza5_1_260115115234685_ACD_76861_transcripcion.json,MZA 5,15/01,68,
amza5_1_260115131030104_ACD_54395_transcripcion.json,MZA 5,15/01,62,
amza5_1_260115131658360_ACD_73921_transcripcion.json,MZA 5,15/01,273,
amza5_1_260115135932052_ACD_09075_transcripcion.json,MZA 5,15/01,152,8gb
amza5_1_260115140456988_ACD_28609_transcripcion.json,MZA 5,15/01,77,
amza5_1_260115141152769_ACD_56191_transcripcion.json,MZA 5,15/01,65,
amza5_1_260115141856188_ACD_81971_transcripcion.json,MZA 5,15/01,86,4gb
amza5_1_260115144244373_ACD_59679_transcripcion.json,MZA 5,15/01,64,
amza6_1_260112112239084_ACD_05537_transcripcion.json,MZA 6,12/01,83,
amza6_1_260112131623805_MIT_01971_transcripcion.json,MZA 6,12/01,71,
amza6_1_260112135205915_ACD_28019_transcripcion.json,MZA 6,12/01,79,8gb
amza6_1_260112135817804_ACD_49723_transcripcion.json,MZA 6,12/01,71,
amza6_1_260112141910968_ACD_24221_transcripcion.json,MZA 6,12/01,81,
amza6_1_260112145508717_ACD_33465_transcripcion.json,MZA 6,12/01,103,8gb
amza6_1_260113115736104_ACD_05051_transcripcion.json,MZA 6,13/01,94,8gb
amza6_1_260113132853031_ACD_28101_transcripcion.json,MZA 6,13/01,77,
amza6_1_260113140907878_ACD_68827_transcripcion.json,MZA 6,13/01,103,
amza6_1_260113141253431_ACD_84897_transcripcion.json,MZA 6,13/01,241,
amza6_1_260114103230910_MIT_01975_transcripcion.json,MZA 6,14/01,531,
amza6_1_260114104132707_MIT_01971_transcripcion.json,MZA 6,14/01,125,
amza6_1_260114104349503_MIT_01947_transcripcion.json,MZA 6,14/01,257,4gb
amza6_1_260114110236176_ACD_16771_transcripcion.json,MZA 6,14/01,91,
amza6_1_260114113602410_ACD_16895_transcripcion.json,MZA 6,14/01,71,
amza6_1_260114121331738_ACD_11687_transcripcion.json,MZA 6,14/01,68,
amza6_1_260114121819719_ACD_22387_transcripcion.json,MZA 6,14/01,89,8gb
amza6_1_260114132240182_ACD_53381_transcripcion.json,MZA 6,14/01,67,
amza6_1_260114134449525_ACD_16431_transcripcion.json,MZA 6,14/01,221,
amza6_1_260114135355618_ACD_43619_transcripcion.json,MZA 6,14/01,151,
amza6_1_260114142037171_ACD_23447_transcripcion.json,MZA 6,14/01,210,8gb
amza6_1_260114142614534_ACD_41045_transcripcion.json,MZA 6,14/01,73,8gb
amza6_1_260115113140807_ACD_04543_transcripcion.json,MZA 6,15/01,193,
amza6_1_260115124420319_ACD_79361_transcripcion.json,MZA 6,15/01,75,
amza6_1_260115132029864_ACD_83655_transcripcion.json,MZA 6,15/01,70,
amza6_1_260115132337261_ACD_93391_transcripcion.json,MZA 6,15/01,104,
amza6_1_260115134227502_ACD_51441_transcripcion.json,MZA 6,15/01,119,
amza6_1_260115134802509_ACD_69923_transcripcion.json,MZA 6,15/01,308,
amza6_1_260115135343723_ACD_87719_transcripcion.json,MZA 6,15/01,85,
amza6_1_260115135603296_ACD_96313_transcripcion.json,MZA 6,15/01,188,
amza6_1_260115141114713_ACD_54113_transcripcion.json,MZA 6,15/01,565,
amza6_1_260115145313304_ACD_92023_transcripcion.json,MZA 6,15/01,62,
amza6_1_260116102324822_ACD_69933_transcripcion.json,MZA 6,16/01,99,
amza6_1_260116105221698_MIT_01988_transcripcion.json,MZA 6,16/01,965,15gb
amza6_1_260116110853403_ACD_44911_transcripcion.json,MZA 6,16/01,371,4gb
amza6_1_260116115925263_ACD_18685_transcripcion.json,MZA 6,16/01,86,
amza6_1_260116130904047_ACD_75877_transcripcion.json,MZA 6,16/01,156,
amza6_1_260116131449313_ACD_94119_transcripcion.json,MZA 6,16/01,118,8gb
amza6_1_260116132121257_ACD_15579_transcripcion.json,MZA 6,16/01,77,
amza6_1_260116134934901_ACD_10205_transcripcion.json,MZA 6,16/01,65,
amza6_1_260116142734004_ACD_46577_transcripcion.json,MZA 6,16/01,331,8gb
amza72_1_260112103749766_ACD_24459_transcripcion.json,MZA 72,12/01,639,8gb
amza72_1_260112113913300_ACD_64727_transcripcion.json,MZA 72,12/01,110,
amza72_1_260112114206006_ACD_76311_transcripcion.json,MZA 72,12/01,850,8gb
amza72_1_260112121355777_ACD_74531_transcripcion.json,MZA 72,12/01,61,
amza72_1_260112125227427_ACD_36685_transcripcion.json,MZA 72,12/01,135,
amza72_1_260112133522703_ACD_74939_transcripcion.json,MZA 72,12/01,72,
amza72_1_260112135350202_ACD_33993_transcripcion.json,MZA 72,12/01,87,
amza72_1_260112140358710_ACD_69771_transcripcion.json,MZA 72,12/01,199,
amza72_1_260112142747974_ACD_52899_transcripcion.json,MZA 72,12/01,67,
amza72_1_260112143409408_ACD_73279_transcripcion.json,MZA 72,12/01,260,8gb
amza72_1_260113105242181_ACD_03925_transcripcion.json,MZA 72,13/01,108,
amza72_1_260113120117482_ACD_15525_transcripcion.json,MZA 72,13/01,111,
amza72_1_260113125913980_ACD_33899_transcripcion.json,MZA 72,13/01,84,
amza72_1_260113132606914_MIT_01951_transcripcion.json,MZA 72,13/01,162,8gb
amza72_1_260113135555039_MIT_01967_transcripcion.json,MZA 72,13/01,120,8gb
amza72_1_260114105156425_MIT_01952_transcripcion.json,MZA 72,14/01,569,8gb
amza72_1_260114113740078_ACD_22069_transcripcion.json,MZA 72,14/01,719,4gb
amza72_1_260114115025701_ACD_59065_transcripcion.json,MZA 72,14/01,257,
amza72_1_260114124403472_MIT_01990_transcripcion.json,MZA 72,14/01,1096,8gb
amza72_1_260114131003127_ACD_16021_transcripcion.json,MZA 72,14/01,109,
amza72_1_260114132527851_ACD_61473_transcripcion.json,MZA 72,14/01,69,
amza72_1_260115103529707_ACD_24809_transcripcion.json,MZA 72,15/01,111,
amza72_1_260115105915524_ACD_91619_transcripcion.json,MZA 72,15/01,93,
amza72_1_260115112107753_MIT_01969_transcripcion.json,MZA 72,15/01,446,4gb
amza72_1_260115114408411_ACD_49209_transcripcion.json,MZA 72,15/01,159,
amza72_1_260115115655503_MIT_01979_transcripcion.json,MZA 72,15/01,123,
amza72_1_260115124320050_ACD_77987_transcripcion.json,MZA 72,15/01,60,
amza72_1_260115132554206_ACD_99523_transcripcion.json,MZA 72,15/01,67,8gb
amza72_1_260115134727309_ACD_67943_transcripcion.json,MZA 72,15/01,67,
amza72_1_260115145842466_ACD_08163_transcripcion.json,MZA 72,15/01,65,
amza72_1_260116105554039_ACD_98341_transcripcion.json,MZA 72,16/01,153,4gb
amza72_1_260116120112842_ACD_24157_transcripcion.json,MZA 72,16/01,142,
amza72_1_260116120921133_ACD_40105_transcripcion.json,MZA 72,16/01,64,
amza72_1_260116131747079_ACD_04071_transcripcion.json,MZA 72,16/01,84,
amza72_1_260116132738828_ACD_35249_transcripcion.json,MZA 72,16/01,112,
amza72_1_260116133703439_ACD_63827_transcripcion.json,MZA 72,16/01,63,
amza72_1_260116134359437_ACD_88395_transcripcion.json,MZA 72,16/01,92,
amza72_1_260116135409838_ACD_28195_transcripcion.json,MZA 72,16/01,123,
amza72_1_260116143303765_ACD_64999_transcripcion.json,MZA 72,16/01,64,
amza72_1_260116181157179_MIT_01978_transcripcion.json,MZA 72,16/01,97,
amza73_1_260112102322344_ACD_71509_transcripcion.json,MZA 73,12/01,62,
amza73_1_260112102521593_ACD_78229_transcripcion.json,MZA 73,12/01,192,
amza73_1_260112105627858_ACD_04961_transcripcion.json,MZA 73,12/01,81,
amza73_1_260112110637079_ACD_45027_transcripcion.json,MZA 73,12/01,102,
amza73_1_260112112925356_ACD_29333_transcripcion.json,MZA 73,12/01,169,
amza73_1_260112114221111_ACD_77359_transcripcion.json,MZA 73,12/01,97,
amza73_1_260112115001218_ACD_05023_transcripcion.json,MZA 73,12/01,294,
amza73_1_260112125647303_ACD_50947_transcripcion.json,MZA 73,12/01,139,
amza73_1_260112130050934_ACD_63665_transcripcion.json,MZA 73,12/01,69,
amza73_1_260112134350697_ACD_02775_transcripcion.json,MZA 73,12/01,141,8gb
amza73_1_260112135420339_ACD_35895_transcripcion.json,MZA 73,12/01,61,
amza73_1_260112141031198_ACD_94789_transcripcion.json,MZA 73,12/01,102,
amza73_1_260112141259109_ACD_03793_transcripcion.json,MZA 73,12/01,174,
amza73_1_260112142344981_ACD_39103_transcripcion.json,MZA 73,12/01,72,
amza73_1_260112142546730_ACD_45817_transcripcion.json,MZA 73,12/01,77,
amza73_1_260112142742970_ACD_52587_transcripcion.json,MZA 73,12/01,61,
amza73_1_260112142925244_ACD_58501_transcripcion.json,MZA 73,12/01,554,8gb
amza73_1_260112145255937_ACD_26709_transcripcion.json,MZA 73,12/01,195,
amza73_1_260113110731339_ACD_54323_transcripcion.json,MZA 73,13/01,201,
amza73_1_260113120331600_ACD_21327_transcripcion.json,MZA 73,13/01,145,
