archivo,id_interaccion,agente,fecha,duracion_seg,primer_plan,planes_ofrecidos,cantidad_planes,ofrece_fibra
amza76_1_260309142025267_ACD_24629_mejorado.json,amza76_1_260309142025267_ACD_24629_mejorado.json,amza76,09/03,296.6,,,0,True
amza76_1_260309143413903_ACD_59123_mejorado.json,amza76_1_260309143413903_ACD_59123_mejorado.json,amza76,09/03,123.02,,,0,False
amza76_1_260309144932172_ACD_01585_mejorado.json,amza76_1_260309144932172_ACD_01585_mejorado.json,amza76,09/03,77.51,,,0,False
amza76_1_260309145509118_ACD_17843_mejorado.json,amza76_1_260309145509118_ACD_17843_mejorado.json,amza76,09/03,65.8,,,0,True
amza76_1_260310102759122_ACD_10269_mejorado.json,amza76_1_260310102759122_ACD_10269_mejorado.json,amza76,10/03,444.15,8gb,8gb,1,False
amza76_1_260310104829494_ACD_61409_mejorado.json,amza76_1_260310104829494_ACD_61409_mejorado.json,amza76,10/03,157.36,4gb,4gb,1,False
amza76_1_260310110015137_ACD_93583_mejorado.json,amza76_1_260310110015137_ACD_93583_mejorado.json,amza76,10/03,109.35,,,0,True
amza76_1_260310110221830_ACD_98257_mejorado.json,amza76_1_260310110221830_ACD_98257_mejorado.json,amza76,10/03,200.1,4gb,4gb,1,False
amza76_1_260310111637838_ACD_33763_mejorado.json,amza76_1_260310111637838_ACD_33763_mejorado.json,amza76,10/03,120.99,,,0,False
amza76_1_260310114641737_ACD_08633_mejorado.json,amza76_1_260310114641737_ACD_08633_mejorado.json,amza76,10/03,99.17,,,0,False
amza76_1_260310121321183_ACD_63285_mejorado.json,amza76_1_260310121321183_ACD_63285_mejorado.json,amza76,10/03,121.05,,,0,False
amza76_1_260310121922931_ACD_77695_mejorado.json,amza76_1_260310121922931_ACD_77695_mejorado.json,amza76,10/03,136.03,,,0,False
amza76_1_260310125053808_ACD_13149_mejorado.json,amza76_1_260310125053808_ACD_13149_mejorado.json,amza76,10/03,81.24,,,0,True
amza76_1_260310130424274_ACD_51551_mejorado.json,amza76_1_260310130424274_ACD_51551_mejorado.json,amza76,10/03,72.14,,,0,False
amza76_1_260310130614526_ACD_56179_mejorado.json,amza76_1_260310130614526_ACD_56179_mejorado.json,amza76,10/03,111.56,,,0,True
amza76_1_260310131221490_ACD_71347_mejorado.json,amza76_1_260310131221490_ACD_71347_mejorado.json,amza76,10/03,196.95,,,0,True
amza76_1_260310134703395_ACD_46849_mejorado.json,amza76_1_260310134703395_ACD_46849_mejorado.json,amza76,10/03,60.38,,,0,True
amza76_1_260310141058978_ACD_11071_mejorado.json,amza76_1_260310141058978_ACD_11071_mejorado.json,amza76,10/03,72.98,,,0,True
amza76_1_260310142818323_ACD_51301_mejorado.json,amza76_1_260310142818323_ACD_51301_mejorado.json,amza76,10/03,65.0,,,0,True
amza76_1_260310145504465_ACD_23951_mejorado.json,amza76_1_260310145504465_ACD_23951_mejorado.json,amza76,10/03,144.33,8gb,8gb,1,False
amza76_1_260311101049823_ACD_56489_mejorado.json,amza76_1_260311101049823_ACD_56489_mejorado.json,amza76,11/03,70.17,,,0,False
amza76_1_260311105451297_ACD_71155_mejorado.json,amza76_1_260311105451297_ACD_71155_mejorado.json,amza76,11/03,78.94,,,0,False
amza76_1_260311111145673_ACD_19129_mejorado.json,amza76_1_260311111145673_ACD_19129_mejorado.json,amza76,11/03,166.51,,,0,True
amza76_1_260311111914341_ACD_35711_mejorado.json,amza76_1_260311111914341_ACD_35711_mejorado.json,amza76,11/03,108.56,8gb,8gb,1,True
amza76_1_260311113526131_ACD_77879_mejorado.json,amza76_1_260311113526131_ACD_77879_mejorado.json,amza76,11/03,107.29,,,0,True
amza76_1_260311114017072_ACD_91125_mejorado.json,amza76_1_260311114017072_ACD_91125_mejorado.json,amza76,11/03,87.56,,,0,True
amza76_1_260311115249978_ACD_22033_mejorado.json,amza76_1_260311115249978_ACD_22033_mejorado.json,amza76,11/03,68.48,,,0,False
amza76_1_260311130808723_ACD_53783_mejorado.json,amza76_1_260311130808723_ACD_53783_mejorado.json,amza76,11/03,90.43,,,0,True
amza76_1_260311132034944_ACD_82247_mejorado.json,amza76_1_260311132034944_ACD_82247_mejorado.json,amza76,11/03,62.25,,,0,False
amza76_1_260311133439150_ACD_11981_mejorado.json,amza76_1_260311133439150_ACD_11981_mejorado.json,amza76,11/03,60.53,,,0,True
amza76_1_260311134242896_ACD_30127_mejorado.json,amza76_1_260311134242896_ACD_30127_mejorado.json,amza76,11/03,110.04,,,0,False
amza76_1_260311135042903_ACD_48557_mejorado.json,amza76_1_260311135042903_ACD_48557_mejorado.json,amza76,11/03,380.99,,,0,False
amza76_1_260311140302663_ACD_78467_mejorado.json,amza76_1_260311140302663_ACD_78467_mejorado.json,amza76,11/03,88.59,,,0,True
amza76_1_260311140628249_ACD_85781_mejorado.json,amza76_1_260311140628249_ACD_85781_mejorado.json,amza76,11/03,333.15,,,0,True
amza76_1_260311141352413_ACD_02077_mejorado.json,amza76_1_260311141352413_ACD_02077_mejorado.json,amza76,11/03,342.56,8gb,8gb,1,True
amza76_1_260311142612423_ACD_29363_mejorado.json,amza76_1_260311142612423_ACD_29363_mejorado.json,amza76,11/03,67.01,,,0,True
amza76_1_260311143953894_ACD_57725_mejorado.json,amza76_1_260311143953894_ACD_57725_mejorado.json,amza76,11/03,171.13,4gb,4gb,1,True
amza76_1_260311145258965_ACD_88971_mejorado.json,amza76_1_260311145258965_ACD_88971_mejorado.json,amza76,11/03,92.14,,,0,True
amza76_1_260312102606764_ACD_10423_mejorado.json,amza76_1_260312102606764_ACD_10423_mejorado.json,amza76,12/03,133.23,,,0,False
amza76_1_260312102847561_ACD_16009_mejorado.json,amza76_1_260312102847561_ACD_16009_mejorado.json,amza76,12/03,146.83,4gb,4gb,1,True
amza76_1_260312103957398_ACD_41715_mejorado.json,amza76_1_260312103957398_ACD_41715_mejorado.json,amza76,12/03,81.66,,,0,False
amza76_1_260312104555404_ACD_54561_mejorado.json,amza76_1_260312104555404_ACD_54561_mejorado.json,amza76,12/03,191.99,4gb,4gb,1,False
amza76_1_260312105951454_ACD_86659_mejorado.json,amza76_1_260312105951454_ACD_86659_mejorado.json,amza76,12/03,66.22,,,0,True
amza76_1_260312111856361_ACD_31991_mejorado.json,amza76_1_260312111856361_ACD_31991_mejorado.json,amza76,12/03,126.36,,,0,True
amza76_1_260312120213659_ACD_35651_mejorado.json,amza76_1_260312120213659_ACD_35651_mejorado.json,amza76,12/03,71.06,,,0,True
amza76_1_260312121912122_ACD_74655_mejorado.json,amza76_1_260312121912122_ACD_74655_mejorado.json,amza76,12/03,293.07,8gb,"8gb, 4gb",2,True
amza76_1_260312131808621_ACD_54419_mejorado.json,amza76_1_260312131808621_ACD_54419_mejorado.json,amza76,12/03,137.25,,,0,False
amza76_1_260312132707164_ACD_77235_mejorado.json,amza76_1_260312132707164_ACD_77235_mejorado.json,amza76,12/03,76.09,8gb,8gb,1,False
amza76_1_260312141856729_ACD_23303_mejorado.json,amza76_1_260312141856729_ACD_23303_mejorado.json,amza76,12/03,251.76,,,0,True
amza76_1_260312142922791_ACD_50109_mejorado.json,amza76_1_260312142922791_ACD_50109_mejorado.json,amza76,12/03,77.95,,,0,False
amza76_1_260312143828414_ACD_72569_mejorado.json,amza76_1_260312143828414_ACD_72569_mejorado.json,amza76,12/03,75.5,,,0,True
amza76_1_260313101113097_ACD_91693_mejorado.json,amza76_1_260313101113097_ACD_91693_mejorado.json,amza76,13/03,68.34,,,0,True
amza76_1_260313101550485_ACD_04261_mejorado.json,amza76_1_260313101550485_ACD_04261_mejorado.json,amza76,13/03,101.98,,,0,True
amza76_1_260313103428793_ACD_53175_mejorado.json,amza76_1_260313103428793_ACD_53175_mejorado.json,amza76,13/03,392.87,4gb,"4gb, 8gb",2,True
amza76_1_260313104149266_ACD_70983_mejorado.json,amza76_1_260313104149266_ACD_70983_mejorado.json,amza76,13/03,687.64,,,0,True
amza76_1_260313110625337_ACD_37175_mejorado.json,amza76_1_260313110625337_ACD_37175_mejorado.json,amza76,13/03,71.89,,,0,True
amza76_1_260313110946029_ACD_47651_mejorado.json,amza76_1_260313110946029_ACD_47651_mejorado.json,amza76,13/03,104.05,,,0,True
amza76_1_260313113818636_ACD_34673_mejorado.json,amza76_1_260313113818636_ACD_34673_mejorado.json,amza76,13/03,158.73,,,0,True
amza76_1_260313114205543_ACD_46029_mejorado.json,amza76_1_260313114205543_ACD_46029_mejorado.json,amza76,13/03,49.26,,,0,False
amza76_1_260313114351796_ACD_50431_mejorado.json,amza76_1_260313114351796_ACD_50431_mejorado.json,amza76,13/03,1764.43,8gb,8gb,1,True
amza76_1_260313124426203_ACD_47911_mejorado.json,amza76_1_260313124426203_ACD_47911_mejorado.json,amza76,13/03,1108.38,8gb,"8gb, 4gb",2,False
amza76_1_260313132231059_ACD_52445_mejorado.json,amza76_1_260313132231059_ACD_52445_mejorado.json,amza76,13/03,763.64,8gb,8gb,1,True
amza76_1_260313133556979_ACD_91961_mejorado.json,amza76_1_260313133556979_ACD_91961_mejorado.json,amza76,13/03,119.22,8gb,8gb,1,True
amza76_1_260313135639753_MIT_01998_mejorado.json,amza76_1_260313135639753_MIT_01998_mejorado.json,amza76,13/03,66.5,,,0,False
amza76_1_260313141314098_ACD_07023_mejorado.json,amza76_1_260313141314098_ACD_07023_mejorado.json,amza76,13/03,83.65,,,0,False
amza76_1_260314101549216_ACD_91909_mejorado.json,amza76_1_260314101549216_ACD_91909_mejorado.json,amza76,14/03,66.93,,,0,False
amza76_1_260314102716586_ACD_00617_mejorado.json,amza76_1_260314102716586_ACD_00617_mejorado.json,amza76,14/03,92.73,,,0,True
amza76_1_260314104057080_ACD_09065_mejorado.json,amza76_1_260314104057080_ACD_09065_mejorado.json,amza76,14/03,59.16,,,0,False
amza76_1_260314113654890_ACD_44505_mejorado.json,amza76_1_260314113654890_ACD_44505_mejorado.json,amza76,14/03,90.31,,,0,False
amza76_1_260314113905008_ACD_45945_mejorado.json,amza76_1_260314113905008_ACD_45945_mejorado.json,amza76,14/03,62.98,,,0,True
amza76_1_260314121338580_MIT_01987_mejorado.json,amza76_1_260314121338580_MIT_01987_mejorado.json,amza76,14/03,454.6,,,0,False
amza76_1_260314125231657_ACD_75009_mejorado.json,amza76_1_260314125231657_ACD_75009_mejorado.json,amza76,14/03,162.24,,,0,True
amza76_1_260314131002565_ACD_84363_mejorado.json,amza76_1_260314131002565_ACD_84363_mejorado.json,amza76,14/03,138.26,15gb,"15gb, 8gb",2,False
amza76_1_260314131253813_ACD_85753_mejorado.json,amza76_1_260314131253813_ACD_85753_mejorado.json,amza76,14/03,178.6,,,0,True
amza76_1_260314140123555_ACD_06777_mejorado.json,amza76_1_260314140123555_ACD_06777_mejorado.json,amza76,14/03,68.58,,,0,True
amza76_1_260314141225053_MIT_01991_mejorado.json,amza76_1_260314141225053_MIT_01991_mejorado.json,amza76,14/03,452.49,4gb,4gb,1,True
amza76_1_260314144843709_MIT_01995_mejorado.json,amza76_1_260314144843709_MIT_01995_mejorado.json,amza76,14/03,635.97,8gb,8gb,1,True
amza76_2_260311115922219_ACD_35005_mejorado.json,amza76_2_260311115922219_ACD_35005_mejorado.json,amza76,11/03,82.96,,,0,False
amza77_1_260309102233088_ACD_80225_mejorado.json,amza77_1_260309102233088_ACD_80225_mejorado.json,amza77,09/03,76.31,,,0,False
amza77_1_260309103458830_MIT_01955_mejorado.json,amza77_1_260309103458830_MIT_01955_mejorado.json,amza77,09/03,857.01,4gb,"4gb, 8gb",2,False
amza77_1_260309105344830_MIT_01975_mejorado.json,amza77_1_260309105344830_MIT_01975_mejorado.json,amza77,09/03,4002.14,4gb,4gb,1,True
amza77_1_260309121854572_ACD_20239_mejorado.json,amza77_1_260309121854572_ACD_20239_mejorado.json,amza77,09/03,153.07,4gb,4gb,1,False
amza77_1_260309124742555_ACD_45059_mejorado.json,amza77_1_260309124742555_ACD_45059_mejorado.json,amza77,09/03,75.4,,,0,False
amza77_1_260309130606931_ACD_03025_mejorado.json,amza77_1_260309130606931_ACD_03025_mejorado.json,amza77,09/03,138.65,,,0,True
amza77_1_260309135924193_ACD_66129_mejorado.json,amza77_1_260309135924193_ACD_66129_mejorado.json,amza77,09/03,97.42,,,0,False
amza77_1_260309140301338_ACD_76681_mejorado.json,amza77_1_260309140301338_ACD_76681_mejorado.json,amza77,09/03,827.87,8gb,"8gb, 4gb",2,False
amza77_1_260309141919937_ACD_21999_mejorado.json,amza77_1_260309141919937_ACD_21999_mejorado.json,amza77,09/03,68.12,,,0,False
amza77_1_260309143102104_ACD_51633_mejorado.json,amza77_1_260309143102104_ACD_51633_mejorado.json,amza77,09/03,450.78,,,0,False
amza77_1_260309144146995_ACD_78061_mejorado.json,amza77_1_260309144146995_ACD_78061_mejorado.json,amza77,09/03,438.5,8gb,8gb,1,False
amza77_1_260310102348511_MIT_01994_mejorado.json,amza77_1_260310102348511_MIT_01994_mejorado.json,amza77,10/03,1001.16,,,0,True
amza77_1_260310110000043_ACD_92673_mejorado.json,amza77_1_260310110000043_ACD_92673_mejorado.json,amza77,10/03,186.69,,,0,False
amza77_1_260310110442092_ACD_03671_mejorado.json,amza77_1_260310110442092_ACD_03671_mejorado.json,amza77,10/03,1389.56,,,0,False
amza77_1_260310113652485_ACD_82327_mejorado.json,amza77_1_260310113652485_ACD_82327_mejorado.json,amza77,10/03,573.36,,,0,True
amza77_1_260310115601117_ACD_29685_mejorado.json,amza77_1_260310115601117_ACD_29685_mejorado.json,amza77,10/03,230.14,4gb,4gb,1,False
amza77_1_260310120311747_ACD_44685_mejorado.json,amza77_1_260310120311747_ACD_44685_mejorado.json,amza77,10/03,376.75,,,0,False
amza77_1_260310121235916_ACD_61593_mejorado.json,amza77_1_260310121235916_ACD_61593_mejorado.json,amza77,10/03,90.2,,,0,False
amza77_1_260310121622173_ACD_70649_mejorado.json,amza77_1_260310121622173_ACD_70649_mejorado.json,amza77,10/03,80.75,,,0,False
amza77_1_260310124948401_ACD_11057_mejorado.json,amza77_1_260310124948401_ACD_11057_mejorado.json,amza77,10/03,68.63,,,0,False
amza77_1_260310125119027_ACD_14027_mejorado.json,amza77_1_260310125119027_ACD_14027_mejorado.json,amza77,10/03,83.62,,,0,False
amza77_1_260310130524448_ACD_54041_mejorado.json,amza77_1_260310130524448_ACD_54041_mejorado.json,amza77,10/03,501.75,,,0,False
amza77_1_260310132146539_ACD_90691_mejorado.json,amza77_1_260310132146539_ACD_90691_mejorado.json,amza77,10/03,793.73,4gb,4gb,1,True
amza77_1_260310144645073_ACD_01513_mejorado.json,amza77_1_260310144645073_ACD_01513_mejorado.json,amza77,10/03,143.12,,,0,False
amza77_1_260310145328213_ACD_20161_mejorado.json,amza77_1_260310145328213_ACD_20161_mejorado.json,amza77,10/03,128.2,4gb,4gb,1,False
amza77_1_260311101613769_ACD_70697_mejorado.json,amza77_1_260311101613769_ACD_70697_mejorado.json,amza77,11/03,634.74,,,0,False
amza77_1_260311104953082_ACD_60665_mejorado.json,amza77_1_260311104953082_ACD_60665_mejorado.json,amza77,11/03,71.94,,,0,False
amza77_1_260311105242710_ACD_66263_mejorado.json,amza77_1_260311105242710_ACD_66263_mejorado.json,amza77,11/03,112.64,,,0,False
amza77_1_260311105754034_ACD_79539_mejorado.json,amza77_1_260311105754034_ACD_79539_mejorado.json,amza77,11/03,109.2,,,0,False
amza77_1_260311110351069_MIT_01965_mejorado.json,amza77_1_260311110351069_MIT_01965_mejorado.json,amza77,11/03,70.22,,,0,False
amza77_1_260311111203392_ACD_19607_mejorado.json,amza77_1_260311111203392_ACD_19607_mejorado.json,amza77,11/03,78.06,,,0,False
amza77_1_260311112521894_ACD_52843_mejorado.json,amza77_1_260311112521894_ACD_52843_mejorado.json,amza77,11/03,86.5,,,0,False
amza77_1_260311112812349_ACD_60027_mejorado.json,amza77_1_260311112812349_ACD_60027_mejorado.json,amza77,11/03,672.89,,,0,False
amza77_1_260311114547391_ACD_04893_mejorado.json,amza77_1_260311114547391_ACD_04893_mejorado.json,amza77,11/03,66.23,,,0,False
amza77_1_260311120225280_ACD_41119_mejorado.json,amza77_1_260311120225280_ACD_41119_mejorado.json,amza77,11/03,239.0,4gb,4gb,1,False
amza77_1_260311121416457_ACD_66391_mejorado.json,amza77_1_260311121416457_ACD_66391_mejorado.json,amza77,11/03,563.95,,,0,False
amza77_1_260311130126590_ACD_34681_mejorado.json,amza77_1_260311130126590_ACD_34681_mejorado.json,amza77,11/03,70.49,,,0,False
amza77_1_260311130457392_ACD_44635_mejorado.json,amza77_1_260311130457392_ACD_44635_mejorado.json,amza77,11/03,67.75,,,0,False
amza77_1_260311141422492_ACD_03023_mejorado.json,amza77_1_260311141422492_ACD_03023_mejorado.json,amza77,11/03,76.8,,,0,False
amza77_1_260311144625688_ACD_72009_mejorado.json,amza77_1_260311144625688_ACD_72009_mejorado.json,amza77,11/03,86.0,,,0,False
amza77_1_260311145605706_ACD_96089_mejorado.json,amza77_1_260311145605706_ACD_96089_mejorado.json,amza77,11/03,197.56,,,0,False
amza77_1_260311150027478_ACD_05621_mejorado.json,amza77_1_260311150027478_ACD_05621_mejorado.json,amza77,11/03,384.36,,,0,False
amza77_1_260312105435163_MIT_01973_mejorado.json,amza77_1_260312105435163_MIT_01973_mejorado.json,amza77,12/03,1023.84,,,0,False
amza77_1_260312120820491_ACD_49111_mejorado.json,amza77_1_260312120820491_ACD_49111_mejorado.json,amza77,12/03,126.41,,,0,False
amza77_1_260312121209071_ACD_57799_mejorado.json,amza77_1_260312121209071_ACD_57799_mejorado.json,amza77,12/03,286.62,4gb,"4gb, 8gb, 15gb, 30gb",4,False
amza77_1_260312121901884_MIT_01957_mejorado.json,amza77_1_260312121901884_MIT_01957_mejorado.json,amza77,12/03,221.99,15gb,15gb,1,False
amza77_1_260312131512037_ACD_46515_mejorado.json,amza77_1_260312131512037_ACD_46515_mejorado.json,amza77,12/03,283.77,,,0,False
amza77_1_260312133319995_ACD_94221_mejorado.json,amza77_1_260312133319995_ACD_94221_mejorado.json,amza77,12/03,76.77,,,0,False
amza77_1_260312134018121_ACD_12687_mejorado.json,amza77_1_260312134018121_ACD_12687_mejorado.json,amza77,12/03,144.1,,,0,False
amza77_1_260312140853535_ACD_93213_mejorado.json,amza77_1_260312140853535_ACD_93213_mejorado.json,amza77,12/03,88.32,,,0,False
amza77_1_260312145244916_ACD_08967_mejorado.json,amza77_1_260312145244916_ACD_08967_mejorado.json,amza77,12/03,67.86,,,0,False
amza77_1_260313101334868_ACD_97919_mejorado.json,amza77_1_260313101334868_ACD_97919_mejorado.json,amza77,13/03,163.97,,,0,False
amza77_1_260313101847598_MIT_01980_mejorado.json,amza77_1_260313101847598_MIT_01980_mejorado.json,amza77,13/03,752.3,,,0,False
amza77_1_260313103358590_ACD_51997_mejorado.json,amza77_1_260313103358590_ACD_51997_mejorado.json,amza77,13/03,92.66,8gb,8gb,1,False
amza77_1_260313104259847_ACD_73755_mejorado.json,amza77_1_260313104259847_ACD_73755_mejorado.json,amza77,13/03,600.5,,,0,False
amza77_1_260313115149801_ACD_71195_mejorado.json,amza77_1_260313115149801_ACD_71195_mejorado.json,amza77,13/03,70.64,,,0,False
amza77_1_260313124726915_ACD_53383_mejorado.json,amza77_1_260313124726915_ACD_53383_mejorado.json,amza77,13/03,72.19,15gb,15gb,1,False
amza77_1_260313124922122_ACD_57973_mejorado.json,amza77_1_260313124922122_ACD_57973_mejorado.json,amza77,13/03,160.35,,,0,False
amza77_1_260313130445092_ACD_01931_mejorado.json,amza77_1_260313130445092_ACD_01931_mejorado.json,amza77,13/03,288.97,8gb,8gb,1,False
amza77_1_260313133606979_ACD_92479_mejorado.json,amza77_1_260313133606979_ACD_92479_mejorado.json,amza77,13/03,228.88,4gb,"4gb, 15gb",2,False
amza77_1_260313135124366_ACD_39931_mejorado.json,amza77_1_260313135124366_ACD_39931_mejorado.json,amza77,13/03,116.27,,,0,False
amza77_1_260313135736151_ACD_59217_mejorado.json,amza77_1_260313135736151_ACD_59217_mejorado.json,amza77,13/03,79.55,,,0,False
amza77_1_260313142509643_MIT_01974_mejorado.json,amza77_1_260313142509643_MIT_01974_mejorado.json,amza77,13/03,612.72,15gb,15gb,1,True
amza77_1_260313143712264_ACD_62067_mejorado.json,amza77_1_260313143712264_ACD_62067_mejorado.json,amza77,13/03,1214.55,8gb,"8gb, 4gb",2,False
amza77_1_260314101639217_ACD_92489_mejorado.json,amza77_1_260314101639217_ACD_92489_mejorado.json,amza77,14/03,103.92,8gb,8gb,1,False
amza77_1_260314101959486_MIT_01998_mejorado.json,amza77_1_260314101959486_MIT_01998_mejorado.json,amza77,14/03,84.14,,,0,False
amza77_1_260314110745243_ACD_26677_mejorado.json,amza77_1_260314110745243_ACD_26677_mejorado.json,amza77,14/03,74.17,,,0,False
amza77_1_260314111719004_ACD_33413_mejorado.json,amza77_1_260314111719004_ACD_33413_mejorado.json,amza77,14/03,150.49,,,0,False
amza77_1_260314113509875_ACD_43027_mejorado.json,amza77_1_260314113509875_ACD_43027_mejorado.json,amza77,14/03,443.83,,,0,False
amza77_1_260314114549632_ACD_50247_mejorado.json,amza77_1_260314114549632_ACD_50247_mejorado.json,amza77,14/03,253.55,4gb,4gb,1,False
amza77_1_260314115609762_ACD_55541_mejorado.json,amza77_1_260314115609762_ACD_55541_mejorado.json,amza77,14/03,310.42,,,0,False
amza77_1_260314130448740_MIT_01996_mejorado.json,amza77_1_260314130448740_MIT_01996_mejorado.json,amza77,14/03,1527.49,15gb,"15gb, 4gb",2,False
amza77_1_260314135024935_ACD_02977_mejorado.json,amza77_1_260314135024935_ACD_02977_mejorado.json,amza77,14/03,92.83,,,0,False
amza77_2_260313143712264_ACD_62067_mejorado.json,amza77_2_260313143712264_ACD_62067_mejorado.json,amza77,13/03,1298.31,4gb,"4gb, 8gb",2,False
amza78_1_260310103039564_ACD_16695_mejorado.json,amza78_1_260310103039564_ACD_16695_mejorado.json,amza78,10/03,82.65,,,0,False
amza78_1_260310103319820_ACD_23861_mejorado.json,amza78_1_260310103319820_ACD_23861_mejorado.json,amza78,10/03,63.33,,,0,False
amza78_1_260310104232189_ACD_46567_mejorado.json,amza78_1_260310104232189_ACD_46567_mejorado.json,amza78,10/03,70.72,8gb,8gb,1,False
amza78_1_260310104603411_ACD_55503_mejorado.json,amza78_1_260310104603411_ACD_55503_mejorado.json,amza78,10/03,260.52,,,0,False
amza78_1_260310105401582_ACD_75263_mejorado.json,amza78_1_260310105401582_ACD_75263_mejorado.json,amza78,10/03,118.24,,,0,False
amza78_1_260310110216783_ACD_97971_mejorado.json,amza78_1_260310110216783_ACD_97971_mejorado.json,amza78,10/03,146.63,,,0,False
amza78_1_260310111038972_ACD_18215_mejorado.json,amza78_1_260310111038972_ACD_18215_mejorado.json,amza78,10/03,883.34,8gb,"8gb, 4gb",2,False
amza78_1_260310121822679_ACD_75349_mejorado.json,amza78_1_260310121822679_ACD_75349_mejorado.json,amza78,10/03,109.22,8gb,8gb,1,False
amza78_1_260310124711322_ACD_05553_mejorado.json,amza78_1_260310124711322_ACD_05553_mejorado.json,amza78,10/03,83.55,,,0,False
amza78_1_260310131347163_ACD_74519_mejorado.json,amza78_1_260310131347163_ACD_74519_mejorado.json,amza78,10/03,100.83,,,0,True
amza78_1_260310132341971_ACD_93777_mejorado.json,amza78_1_260310132341971_ACD_93777_mejorado.json,amza78,10/03,70.12,,,0,False
amza78_1_260310132949918_ACD_02367_mejorado.json,amza78_1_260310132949918_ACD_02367_mejorado.json,amza78,10/03,98.2,,,0,False
amza78_1_260310133748731_ACD_21783_mejorado.json,amza78_1_260310133748731_ACD_21783_mejorado.json,amza78,10/03,127.19,,,0,False
amza78_1_260310134543050_ACD_43221_mejorado.json,amza78_1_260310134543050_ACD_43221_mejorado.json,amza78,10/03,92.73,,,0,False
amza78_1_260310135901694_ACD_78873_mejorado.json,amza78_1_260310135901694_ACD_78873_mejorado.json,amza78,10/03,98.42,,,0,False
amza78_1_260310140129591_ACD_85701_mejorado.json,amza78_1_260310140129591_ACD_85701_mejorado.json,amza78,10/03,92.59,4gb,"4gb, 8gb",2,False
amza78_1_260310141119119_ACD_11949_mejorado.json,amza78_1_260310141119119_ACD_11949_mejorado.json,amza78,10/03,72.43,4gb,4gb,1,False
amza78_1_260310142225526_ACD_37773_mejorado.json,amza78_1_260310142225526_ACD_37773_mejorado.json,amza78,10/03,159.33,4gb,4gb,1,False
amza78_1_260310151316601_ACD_38835_mejorado.json,amza78_1_260310151316601_ACD_38835_mejorado.json,amza78,10/03,141.58,15gb,"15gb, 30gb",2,False
amza78_1_260311101156918_ACD_59263_mejorado.json,amza78_1_260311101156918_ACD_59263_mejorado.json,amza78,11/03,369.29,4gb,4gb,1,False
amza78_1_260311104852285_ACD_57497_mejorado.json,amza78_1_260311104852285_ACD_57497_mejorado.json,amza78,11/03,193.22,,,0,False
amza78_1_260311105608532_ACD_74021_mejorado.json,amza78_1_260311105608532_ACD_74021_mejorado.json,amza78,11/03,103.51,,,0,False
amza78_1_260311110233837_ACD_93393_mejorado.json,amza78_1_260311110233837_ACD_93393_mejorado.json,amza78,11/03,106.99,4gb,4gb,1,False
amza78_1_260311110937214_ACD_14973_mejorado.json,amza78_1_260311110937214_ACD_14973_mejorado.json,amza78,11/03,103.53,,,0,True
amza78_1_260311111639772_ACD_29449_mejorado.json,amza78_1_260311111639772_ACD_29449_mejorado.json,amza78,11/03,172.11,4gb,4gb,1,True
amza78_1_260311113333371_ACD_73445_mejorado.json,amza78_1_260311113333371_ACD_73445_mejorado.json,amza78,11/03,141.82,,,0,False
amza78_1_260311115244069_ACD_21675_mejorado.json,amza78_1_260311115244069_ACD_21675_mejorado.json,amza78,11/03,95.72,,,0,False
amza78_1_260311115831889_ACD_33553_mejorado.json,amza78_1_260311115831889_ACD_33553_mejorado.json,amza78,11/03,98.31,,,0,False
amza78_1_260311121526942_ACD_69187_mejorado.json,amza78_1_260311121526942_ACD_69187_mejorado.json,amza78,11/03,71.85,,,0,False
amza78_1_260311124728623_ACD_96235_mejorado.json,amza78_1_260311124728623_ACD_96235_mejorado.json,amza78,11/03,66.44,,,0,False
amza78_1_260311125058052_MIT_01979_mejorado.json,amza78_1_260311125058052_MIT_01979_mejorado.json,amza78,11/03,258.41,8gb,8gb,1,False
amza78_1_260311130502439_ACD_44863_mejorado.json,amza78_1_260311130502439_ACD_44863_mejorado.json,amza78,11/03,95.34,8gb,8gb,1,False
amza78_1_260311130834693_MIT_01951_mejorado.json,amza78_1_260311130834693_MIT_01951_mejorado.json,amza78,11/03,1230.31,8gb,"8gb, 4gb",2,False
amza78_1_260311134343803_ACD_32303_mejorado.json,amza78_1_260311134343803_ACD_32303_mejorado.json,amza78,11/03,88.26,,,0,True
amza78_1_260311141331319_ACD_01401_mejorado.json,amza78_1_260311141331319_ACD_01401_mejorado.json,amza78,11/03,164.4,,,0,False
amza78_1_260311145736195_ACD_99611_mejorado.json,amza78_1_260311145736195_ACD_99611_mejorado.json,amza78,11/03,284.29,8gb,8gb,1,True
amza78_1_260312110504302_ACD_00505_mejorado.json,amza78_1_260312110504302_ACD_00505_mejorado.json,amza78,12/03,201.56,,,0,False
amza78_1_260312111805782_ACD_30055_mejorado.json,amza78_1_260312111805782_ACD_30055_mejorado.json,amza78,12/03,297.79,8gb,"8gb, 4gb",2,False
amza78_1_260312112526297_ACD_44945_mejorado.json,amza78_1_260312112526297_ACD_44945_mejorado.json,amza78,12/03,369.36,4gb,4gb,1,True
amza78_1_260312114926819_ACD_06517_mejorado.json,amza78_1_260312114926819_ACD_06517_mejorado.json,amza78,12/03,1285.34,4gb,"4gb, 8gb",2,False
